key,document_type,heading,law_name
cfr40v13_1998_014218,regulation,§ 125.32 Method of application.,Title 40
cfr40v20_1998_002335,regulation,§ 408.37 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best conventional pollutant control technology (BCT).,Title 40
cfr40v20_1998_002810,regulation,§ 408.162 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available.,Title 40
cfr40v20_1998_024108,regulation,§ 421.313 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best available technology economically achievable.,Title 40
cfr40v21_1998_001217,regulation,§ 427.112 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available.,Title 40
cfr40v21_1998_004387,regulation,§ 430.102 Effluent limitations representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available (BPT).,Title 40
cfr40v20_1998_007593,regulation,§ 415.677 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best conventional pollutant control technology (BCT).,Title 40
cfr40v21_1998_003278,regulation,§ 430.44 Effluent limitations representing the degree of effluent reduction attainable by the application of the best available technology economically achievable (BAT).,Title 40
cfr40v20_1998_007252,regulation,§ 415.492 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available (BPT).,Title 40
cfr40v20_1998_012299,regulation,§ 420.83 Effluent limitations representing the degree of effluent reduction attainable by the application of the best available technology economically achievable (BAT).,Title 40
cfr40v21_1998_019170,regulation,§ 471.41 Effluent limitations representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available (BPT).,Title 40
cfr40v20_1998_007295,regulation,§ 415.532 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available (BPT).,Title 40
cfr40v21_1998_003899,regulation,§ 430.62 Effluent limitations representing the degree of effluent reduction attainable by the application of the best practicable control technology currently available (BPT).,Title 40
cfr40v20_1998_002691,regulation,§ 408.137 Effluent limitations guidelines representing the degree of effluent reduction attainable by the application of the best conventional pollutant control technology (BCT).,Title 40
