key,document_type,heading,law_name
BJNR011100957_WHG_20000510_000138,statute,§ 21,Gesetz zur Ordnung des Wasserhaushalts
BJNR005470900_FlBG_20010630_000058,statute,§ 22b,Fleischhygienegesetz
BJNR008810961_KredWG_19981231_000262,statute,§ 44,Gesetz über das Kreditwesen
BJNR106810981_BtMG-1981_19991009_000089,statute,§ 24,Gesetz über den Verkehr mit Betäubungsmitteln
BJNR201730968_WaStrG_20001214_000134,statute,§ 33,Bundeswasserstraßengesetz
BJNR093400997_ProdSG_20011106_000031,statute,§ 11,Gesetz zur Regelung der Sicherheitsanforderungen an Produkte und zum Schutz der CE-Kennzeichnung
BJNR014110953_HwO_19981231_000068,statute,§ 17,Gesetz zur Ordnung des Handwerks
BJNR002450869_GewO_19981231_000058,statute,§ 29,Gewerbeordnung
BJNR059500997_SGB-3_19981231_000937,statute,§ 306,"Sozialgesetzbuch (SGB) Drittes Buch (III) - Arbeitsförderung - (Artikel 1 des Gesetzes vom 24. März 1997, BGBl. I S. 594)"
BJNR013880957_FSaatG_20011106_000075,statute,§ 20,Gesetz über forstliches Saat- und Pflanzgut
BJNR017450975_FuttMG_20000725_000097,statute,§ 19,Futtermittelgesetz
BJNR018850973_ASiG_19981231_000040,statute,§ 13,"Gesetz über Betriebsärzte, Sicherheitsingenieure und andere Fachkräfte für Arbeitssicherheit"
BJNR036810974_EnSiG-1975_19981231_000033,statute,§ 10,Gesetz zur Sicherung der Energieversorgung
BJNR008150961_BSHG_19981231_000353,statute,§ 116,Bundessozialhilfegesetz
BJNR006350969_AbsFondsG_19991231_000052,statute,§ 11,Gesetz über die Errichtung eines zentralen Fonds zur Absatzförderung der deutschen Land- und Ernährungswirtschaft
BJNR016570988_EO-1988_20000831_000239,regulation,§ 52,Eichordnung
BJNR007210974_BImSchG_19990202_000228,statute,§ 52,"Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge"
BJNR025250976_FernUSG_19990531_000070,statute,§ 20,Gesetz zum Schutz der Teilnehmer am Fernunterricht
BJNR163900995_VerstromG-5_20001231_000013,statute,§ 3,Gesetz über Hilfen für den deutschen Steinkohlebergbau bis zum Jahr 2005
BJNR007170968_TechArbmG_20001230_000037,statute,§ 7,Gesetz über technische Arbeitsmittel
BJNR184210998_EAEG_20010731_000044,statute,§ 9,Anlegerentschädigungsgesetz
BJNR073010998_EnWG_19981231_000064,statute,§ 18,Gesetz über die Elektrizitäts- und Gasversorgung
BJNR187200997_SigG_19981231_000043,statute,§ 13,Gesetz zur digitalen Signatur (Artikel 3 des Gesetzes zur Regelung der Rahmenbedingungen für Informations- und Kommunikationsdienste)
BJNR203170956_BinSchG_19991231_000036,statute,§ 6a,Gesetz über die Aufgaben des Bundes auf dem Gebiet der Binnenschiffahrt
BJNR023130975_TierKBG-1975_20010221_000054,statute,§ 17,"Gesetz über die Beseitigung von Tierkörpern, Tierkörperteilen und tierischen Erzeugnissen"
BJNR127490990_VerkaufsprospektG_20011231_000029,statute,§ 8c,Wertpapier-Verkaufsprospektgesetz
BJNR034730974_VerstromG-3_20001231_000067,statute,§ 13,Gesetz über die weitere Sicherung des Einsatzes von Gemeinschaftskohle in der Elektrizitätswirtschaft
BJNR018730974_HeimG_20011106_000051,statute,§ 9,Heimgesetz
BJNR003110965_BliwaG_20011106_000028,statute,§ 7,Blindenwarenvertriebsgesetz
BJNR062300996_AFBG_20010331_000036,statute,§ 11,Gesetz zur Förderung der beruflichen Aufstiegsfortbildung
BJNR114690980_SGB-10_20000831_000425,statute,§ 98,Zehntes Buch Sozialgesetzbuch - Sozialverwaltungsverfahren und Sozialdatenschutz -
BJNR022550975_WaschMG_20000510_000032,statute,§ 10,Gesetz über die Umweltverträglichkeit von Wasch- und Reinigungsmitteln
BJNR010120961_BSeuchG_20000725_000037,statute,§ 10,Gesetz zur Verhütung und Bekämpfung übertragbarer Krankheiten beim Menschen
BJNR195400994_CWÜAG_20001231_000018,statute,§ 7,"Ausführungsgesetz zu dem Übereinkommen vom 13. Januar 1993 über das Verbot der Entwicklung, Herstellung, Lagerung und des Einsatzes chemischer Waffen und über die Vernichtung solcher Waffen"
