key,document_type,heading,law_name
BJNR020780985_VoZählG-1987_99999999_000027,statute,§ 10,"Gesetz über eine Volks-, Berufs-, Gebäude-, Wohnungs- und Arbeitsstättenzählung"
BJNR010050934_EStG_19981231_000300,statute,§ 20,Einkommensteuergesetz
BJNR001560991_KSVEntgV_99999999_000003,regulation,§ 1,Künstlersozialversicherungs-Entgeltverordnung
BJNR107810996_AltTZG-1996_19990331_000009,statute,§ 3,Altersteilzeitgesetz
BJNR122610989_SGB-6_19981231_001204,statute,§ 299,"Sozialgesetzbuch (SGB) Sechstes Buch (VI) - Gesetzliche Rentenversicherung - (Artikel 1 des Gesetzes v. 18. Dezember 1989, BGBl. I S. 2261, 1990 I S. 1337)"
BJNR002140954_MuSchBV_20010101_000014,regulation,§ 4a,Verordnung über den Mutterschutz für Beamtinnen
BJNR036100974_BetrAVG_19981231_000062,statute,§ 14,Gesetz zur Verbesserung der betrieblichen Altersversorgung
BJNR122610989_SGB-6_19981231_001182,statute,§ 294,"Sozialgesetzbuch (SGB) Sechstes Buch (VI) - Gesetzliche Rentenversicherung - (Artikel 1 des Gesetzes v. 18. Dezember 1989, BGBl. I S. 2261, 1990 I S. 1337)"
BJNR002930957_ArbPlSchG_19981231_000077,statute,§ 14a,Gesetz über den Schutz des Arbeitsplatzes bei Einberufung zum Wehrdienst
BJNR010050934_EStG_19981231_000676,statute,§ 51,Einkommensteuergesetz
BJNR188620993_DBACHE1971Prot1992G_99999999_000005,statute,Art 3,Gesetz zu dem Protokoll vom 21. Dezember 1992 zu dem Abkommen vom 11. August 1971 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft zur Vermeidung der Doppelbesteuerung auf dem Gebiete der Steuern vom Einkommen und vom Vermögen
BJNR011740975_BBesG_19981231_000028,statute,§ 6,Bundesbesoldungsgesetz
BJNR006130976_AO-1977_19981231_000141,statute,§ 52,Abgabenordnung
BJNR005230956_WoBauG-2_19981231_000313,statute,§ 88e,Zweites Wohnungsbaugesetz
BJNR059500997_SGB-3_19981231_000659,statute,§ 208,"Sozialgesetzbuch (SGB) Drittes Buch (III) - Arbeitsförderung - (Artikel 1 des Gesetzes vom 24. März 1997, BGBl. I S. 594)"
BJNR005530952_AuslWBG_20011106_000212,statute,§ 54,"Gesetz zur Bereinigung von deutschen Schuldverschreibungen, die auf ausländische Währung lauten"
BJNR010050934_EStG_19981231_000285,statute,§ 19,Einkommensteuergesetz
BJNR004460952_LAG_19990630_000009,statute,§ 5,Gesetz über den Lastenausgleich
BJNR059500997_SGB-3_19981231_001048,statute,§ 335,"Sozialgesetzbuch (SGB) Drittes Buch (III) - Arbeitsförderung - (Artikel 1 des Gesetzes vom 24. März 1997, BGBl. I S. 594)"
