key,document_type,heading,law_name
BJNR019180980_SchauwGestAusbV_20010724_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Schauwerbegestalter/zur Schauwerbegestalterin
BJNR007820992_EdlStFAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Edelsteinfasser/zur Edelsteinfasserin
BJNR103800998_VerlKfmAusbV-1998_20060731_000002,regulation,,Verordnung über die Berufsausbildung zum Verlagskaufmann/zur Verlagskauffrau
BJNR388900994_VermTechAusbV-1994_20100731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Vermessungstechniker/zur Vermessungstechnikerin
BJNR011120969_BBiG_20010101_000278,statute,§ 108,Berufsbildungsgesetz
BJNR114500998_AutoKfAusbV_20170731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Automobilkaufmann/zur Automobilkauffrau
BJNR018200996_WebIndAusbV-1996_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung in der Webereiindustrie
BJNR007970992_PLElekAusbV_20030731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Prozeßleitelektroniker/zur Prozeßleitelektronikerin
BJNR136200997_ElekAnlAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Elektroanlagenmonteur/zur Elektroanlagenmonteurin
BJNR022000985_ArztHAusbV_20060731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Arzthelfer / zur Arzthelferin
BJNR024600997_PolstAusbV_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Polsterer/zur Polsterin in der Industrie
BJNR023920987_ReNoPatAusbV_20010831_000002,regulation,Eingangsformel,"Verordnung über die Berufsausbildung zum Rechtsanwaltsfachangestellten/zur Rechtsanwaltsfachangestellten, zum Notarfachangestellten/zur Notarfachangestellten, zum Rechtsanwalts- und Notarfachangestellten/zur Rechtsanwalts- und Notarfachangestellten und zum Patentanwaltsfachangestellten/zur Patentanwaltsfachangestellten"
