key,document_type,heading,law_name
BJNR001950896_BGB_20191231_001293,statute,§ 499,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_004358,statute,§ 1600d,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_001608,statute,§ 559c,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_000513,statute,§ 247,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_005068,statute,§ 1908i,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_001190,statute,§ 481,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_003545,statute,§ 1192,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_002205,statute,§ 651l,Bürgerliches Gesetzbuch
BJNR001390897_GBO_20191231_000254,statute,§ 82,Grundbuchordnung
BJNR001950896_BGB_20191231_004336,statute,§ 1600,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_000577,statute,§ 271a,Bürgerliches Gesetzbuch
BJNR006049896_BGBEG_20191231_000071,statute,Art 22 Annahme als Kind,Einführungsgesetz zum Bürgerlichen Gesetzbuche
BJNR001950896_BGB_20191231_001555,statute,§ 557b,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_001675,statute,§ 569,Bürgerliches Gesetzbuch
BJNR006049896_BGBEG_20191231_000046,statute,Art 13 Eheschließung,Einführungsgesetz zum Bürgerlichen Gesetzbuche
BJNR001950896_BGB_20191231_000626,statute,§ 288,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_002057,statute,§ 641,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_004735,statute,§ 1773,Bürgerliches Gesetzbuch
BJNR201170936_PatG_99999999_000615,statute,§ 147,Patentgesetz
BJNR006049896_BGBEG_20191231_000024,statute,Art 8 Gewillkürte Stellvertretung,Einführungsgesetz zum Bürgerlichen Gesetzbuche
BJNR001950896_BGB_20191231_000573,statute,§ 270a,Bürgerliches Gesetzbuch
BJNR201300936_GebrMG_99999999_000158,statute,§ 31,Gebrauchsmustergesetz
BJNR001950896_BGB_20191231_004460,statute,§ 1626a,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_002317,statute,§ 675,Bürgerliches Gesetzbuch
BJNR001950896_BGB_20191231_001456,statute,§ 548,Bürgerliches Gesetzbuch
