key,document_type,heading,law_name
BJNR213600006_LMRStV-2006_99999999_000027,regulation,§ 15,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR261810005_LFGB_20210930_000218,statute,§ 53,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR101110004_NemV_99999999_000019,regulation,§ 6,Verordnung über Nahrungsergänzungsmittel
BJNR261810005_LFGB_20210930_000196,statute,§ 47,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR261810005_LFGB_20210930_000035,statute,§ 9,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR213600006_LMRStV-2006_99999999_000024,regulation,§ 12,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR261810005_LFGB_20210930_000210,statute,§ 51,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR005380942_LMvitV_99999999_000011,regulation,§ 2a,Verordnung über vitaminisierte Lebensmittel
BJNR023100998_ZZulV-1998_99999999_000049,regulation,§ 10,Verordnung über die Zulassung von Zusatzstoffen zu Lebensmitteln zu technologischen Zwecken
BJNR026900998_ZVerkV-1998_99999999_000023,regulation,§ 7,Verordnung über Anforderungen an Zusatzstoffe und das Inverkehrbringen von Zusatzstoffen für technologische Zwecke
BJNR105410014_KosmetikV-2014_99999999_000016,regulation,§ 9,Verordnung über kosmetische Mittel
BJNR003520981_FuttMV-1981_99999999_000137,regulation,§ 42,Futtermittelverordnung
BJNR213600006_LMRStV-2006_99999999_000019,regulation,§ 9,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR008660992_BedGgstV_99999999_000043,regulation,§ 12,Bedarfsgegenständeverordnung
BJNR213600006_LMRStV-2006_99999999_000026,regulation,§ 14,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR003520981_FuttMV-1981_99999999_000142,regulation,§ 45,Futtermittelverordnung
BJNR213600006_LMRStV-2006_99999999_000025,regulation,§ 13,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR021000991_ELV_99999999_000015,regulation,§ 6,Verordnung über die Verwendung von Extraktionslösungsmitteln bei der Herstellung von Lebensmitteln
BJNR261810005_LFGB_20210930_000054,statute,§ 14,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR213600006_LMRStV-2006_99999999_000006,regulation,§ 3,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR213600006_LMRStV-2006_99999999_000034,regulation,§ 17,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR213600006_LMRStV-2006_99999999_000005,regulation,§ 2,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR261810005_LFGB_20210930_000118,statute,§ 36,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR285210009_GPV_99999999_000028,regulation,§ 8,Verordnung über die Zulassung privater Gegenprobensachverständiger und über Regelungen für amtliche Gegenproben
BJNR020510991_TLMV_99999999_000026,regulation,§ 7,Verordnung über tiefgefrorene Lebensmittel
BJNR310700001_KaffeeV-2001_99999999_000014,regulation,§ 5,"Verordnung über Kaffee, Kaffee- und Zichorien-Extrakte"
BJNR013320990_BierV_99999999_000011,regulation,§ 5,Bierverordnung
BJNR261810005_LFGB_20210930_000067,statute,§ 17,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR168500013_BAIUDBwOWiZustV_20200107_000003,regulation,§ 1,"Verordnung über die Zuständigkeit des Bundesamtes für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr für die Verfolgung und Ahndung von Ordnungswidrigkeiten"
BJNR213600006_LMRStV-2006_99999999_000013,regulation,§ 5,Verordnung zur Durchsetzung lebensmittelrechtlicher Rechtsakte der Europäischen Gemeinschaft
BJNR003520981_FuttMV-1981_99999999_000143,regulation,§ 46,Futtermittelverordnung
BJNR261810005_LFGB_20210930_000177,statute,§ 44,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR016770981_AromV_99999999_000013,regulation,§ 6,Aromenverordnung
BJNR003520981_FuttMV-1981_99999999_000134,regulation,§ 41,Futtermittelverordnung
BJNR003520981_FuttMV-1981_99999999_000144,regulation,§ 46a,Futtermittelverordnung
BJNR187100007_ZoonoseV_99999999_000010,regulation,§ 4,Verordnung mit lebensmittelrechtlichen Vorschriften zur Überwachung von Zoonosen und Zoonoseerregern
BJNR261810005_LFGB_20210930_000275,statute,§ 61,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
BJNR173000000_LMBestrV-2000_99999999_000028,regulation,§ 8,"Verordnung über die Behandlung von Lebensmitteln mit Elektronen-, Gamma- und Röntgenstrahlen, Neutronen oder ultravioletten Strahlen"
BJNR261810005_LFGB_20210930_000186,statute,§ 44a,"Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch"
