key,document_type,heading,law_name
BJNR063600018_EdSchleifAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Edelsteinschleifer und zur Edelsteinschleiferin
BJNR160000009_ChemBioLackAusbV-2009_20200731_000042,regulation,§ 12,"Verordnung über die Berufsausbildung im Laborbereich Chemie, Biologie und Lack"
BJNR087500014_ZupfinstrumentAusbV_99999999_000017,regulation,§ 6,Verordnung über die Berufsausbildung zum Zupfinstrumentenmacher und zur Zupfinstrumentenmacherin
BJNR042100010_MilchTAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Milchtechnologen/zur Milchtechnologin
BJNR018600007_Brau-MälzAusbV-2007_99999999_000009,regulation,§ 4,Verordnung über die Berufsausbildung zum Brauer und Mälzer/zur Brauerin und Mälzerin
BJNR260400002_StrWAusbV-2002_99999999_000007,regulation,§ 5,Verordnung über die Berufsausbildung zum Straßenwärter/zur Straßenwärterin
BJNR160000009_ChemBioLackAusbV-2009_20200731_000013,regulation,§ 5,"Verordnung über die Berufsausbildung im Laborbereich Chemie, Biologie und Lack"
BJNR124200007_SportfAusbV_99999999_000009,regulation,§ 4,Verordnung über die Berufsausbildung zum Sportfachmann/zur Sportfachfrau
BJNR143000012_SchfAusbV-2012_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Schornsteinfeger und zur Schornsteinfegerin
BJNR090600005_ChemFachAusbV_99999999_000007,regulation,§ 3,Verordnung über die Berufsausbildung zur Produktionsfachkraft Chemie
BJNR129800015_OrthopschuhmAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Orthopädieschuhmacher und zur Orthopädieschuhmacherin
BJNR110200999_BauWiAusbV-1999_99999999_000011,regulation,§ 3,Verordnung über die Berufsausbildung in der Bauwirtschaft
BJNR189000013_FlugMechAusbV-2013_99999999_000015,regulation,§ 5,Verordnung über die Berufsausbildung zum Fluggerätmechaniker und zur Fluggerätmechanikerin
BJNR109700006_MedFAngAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Medizinischen Fachangestellten/zur Medizinischen Fachangestellten
BJNR024500006_TischlAusbV-2006_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Tischler/zur Tischlerin
