key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR003600963_LAGÄndG-16_99999999_000001,document,statute,Sechzehntes Gesetz zur Änderung des Lastenausgleichsgesetzes,Sechzehntes Gesetz zur Änderung des Lastenausgleichsgesetzes,346,167,136,1,4,3,0,0,0,0,0
BJNR633210013_BinSchUO2008AbwV-7_20161130_000001,document,regulation,Siebte Verordnung zur vorübergehenden Abweichung von der Binnenschiffsuntersuchungsordnung,Siebte Verordnung zur vorübergehenden Abweichung von der Binnenschiffsuntersuchungsordnung,253,135,140,0,4,0,0,1,0,1,0
BJNR007400006_TextilIndMeistPrV-2006_20140402_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Industriemeister/Geprüfte Industriemeisterin - Fachrichtung Textilwirtschaft,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Industriemeister/Geprüfte Industriemeisterin - Fachrichtung Textilwirtschaft,3822,1220,507,0,11,33,6,5,0,3,0
BJNR261410007_BesatzRBerG_99999999_000001,document,statute,Gesetz zur Bereinigung des Besatzungsrechts,Gesetz zur Bereinigung des Besatzungsrechts,301,184,105,0,3,2,0,2,0,1,0
BJNR007870968_ASG_20151031_000001,document,statute,Gesetz zur Sicherstellung von Arbeitsleistungen für Zwecke der Verteidigung einschließlich des Schutzes der Zivilbevölkerung,Gesetz zur Sicherstellung von Arbeitsleistungen für Zwecke der Verteidigung einschließlich des Schutzes der Zivilbevölkerung,4527,1249,171,12,41,72,68,72,15,14,7
BJNR101800000_RadarPatEVB_20140604_000001,document,regulation,Verordnung über die Erteilung von Radarpatenten auf den Bundeswasserstraßen außerhalb des Rheins,Verordnung über die Erteilung von Radarpatenten auf den Bundeswasserstraßen außerhalb des Rheins,227,112,115,0,3,2,1,6,0,1,0
BJNR124800002_HundVerbrEinfVO_99999999_000001,document,regulation,Verordnung über Ausnahmen zum Verbringungs- und Einfuhrverbot von gefährlichen Hunden in das Inland,Verordnung über Ausnahmen zum Verbringungs- und Einfuhrverbot von gefährlichen Hunden in das Inland,678,297,103,0,7,8,5,2,0,1,0
BJNR013890992_KGUGEG_99999999_000001,document,statute,"Gesetz über die nachträgliche Umstellung von Kontoguthaben, über die Tilgung von Anteilrechten an der Altguthaben-Ablösungs-Anleihe, zur Änderung lastenausgleichsrechtlicher Bestimmungen und zur Ergänzung des Gesetzes über die Errichtung der ""Staatlichen Versicherung der DDR in Abwicklung""","Gesetz über die nachträgliche Umstellung von Kontoguthaben, über die Tilgung von Anteilrechten an der Altguthaben-Ablösungs-Anleihe, zur Änderung lastenausgleichsrechtlicher Bestimmungen und zur Ergänzung des Gesetzes über die Errichtung der ""Staatlichen Versicherung der DDR in Abwicklung""",122,85,101,0,3,0,0,0,0,0,0
BJNR105200008_ProTechPrV_20171207_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Prozessmanager – Produktionstechnologie/Geprüfte Prozessmanagerin – Produktionstechnologie,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Prozessmanager – Produktionstechnologie/Geprüfte Prozessmanagerin – Produktionstechnologie,2019,808,326,0,11,24,5,2,0,1,0
BJNR018240978_BABRiGeschwV-1978_99999999_000001,document,regulation,Verordnung über eine allgemeine Richtgeschwindigkeit auf Autobahnen und ähnlichen Straßen,Verordnung über eine allgemeine Richtgeschwindigkeit auf Autobahnen und ähnlichen Straßen,207,150,100,0,5,0,1,2,0,2,0
BJNR021580990_UWG-EinigVtrEÜbV_99999999_000001,document,regulation,Verordnung über die Übertragung der Ermächtigung nach § 3 Abs. 6 der besonderen Bestimmungen zur Einführung der Rechtsvorschriften auf dem Gebiet des gewerblichen Rechtsschutzes im Einigungsvertrag,Verordnung über die Übertragung der Ermächtigung nach § 3 Abs. 6 der besonderen Bestimmungen zur Einführung der Rechtsvorschriften auf dem Gebiet des gewerblichen Rechtsschutzes im Einigungsvertrag,117,68,60,0,3,0,0,0,0,0,0
BJNR012610934_LagerstGDV_99999999_000001,document,regulation,Verordnung zur Ausführung des Gesetzes über die Durchforschung des Reichsgebietes nach nutzbaren Lagerstätten,Verordnung zur Ausführung des Gesetzes über die Durchforschung des Reichsgebietes nach nutzbaren Lagerstätten,434,270,65,0,7,11,0,1,1,1,1
BJNR379000009_RückAbzinsV_20140806_000001,document,regulation,Verordnung über die Ermittlung und Bekanntgabe der Sätze zur Abzinsung von Rückstellungen,Verordnung über die Ermittlung und Bekanntgabe der Sätze zur Abzinsung von Rückstellungen,679,329,163,0,9,2,0,4,0,1,0
BJNR100400008_VFBAZV_20131231_000001,document,regulation,Verordnung über die Zuweisungen an das Sondervermögen „Versorgungsfonds der Bundesagentur für Arbeit“,Verordnung über die Zuweisungen an das Sondervermögen „Versorgungsfonds der Bundesagentur für Arbeit“,394,195,107,0,6,6,1,4,0,2,0
BJNR005850955_WoPDV_99999999_000001,document,regulation,Verordnung zur Durchführung des Wohnungsbau-Prämiengesetzes,Verordnung zur Durchführung des Wohnungsbau-Prämiengesetzes,2923,618,166,6,21,32,38,7,2,1,1
BJNR088800010_FeinwAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Feinwerkmechaniker und zur Feinwerkmechanikerin,Verordnung über die Berufsausbildung zum Feinwerkmechaniker und zur Feinwerkmechanikerin,1576,634,212,0,13,19,3,9,0,2,0
BJNR516700011_BauArbbV-8_20131231_000001,document,regulation,Achte Verordnung über zwingende Arbeitsbedingungen im Baugewerbe,Achte Verordnung über zwingende Arbeitsbedingungen im Baugewerbe,1186,468,488,0,4,5,0,5,0,2,0
BJNR184210998_EAEG_20131231_000001,document,statute,Anlegerentschädigungsgesetz,Anlegerentschädigungsgesetz,5602,1380,449,0,19,72,51,53,0,6,0
BJNR000010935_RSiedlGErgG-1935_99999999_000001,document,statute,Gesetz zur Ergänzung des Reichssiedlungsgesetzes,Gesetz zur Ergänzung des Reichssiedlungsgesetzes,1185,515,194,0,10,19,7,6,7,4,2
BJNR302210009_IntVG_99999999_000001,document,statute,Gesetz über die Wahrnehmung der Integrationsverantwortung des Bundestages und des Bundesrates in Angelegenheiten der Europäischen Union,Gesetz über die Wahrnehmung der Integrationsverantwortung des Bundestages und des Bundesrates in Angelegenheiten der Europäischen Union,1756,418,150,0,13,32,5,12,0,1,0
BJNR387200013_PflSchGebV_99999999_000001,document,regulation,Verordnung über die Kosten des Bundesamtes für Verbraucherschutz und Lebensmittelsicherheit und des Julius Kühn-Instituts im Pflanzenschutzbereich,Verordnung über die Kosten des Bundesamtes für Verbraucherschutz und Lebensmittelsicherheit und des Julius Kühn-Instituts im Pflanzenschutzbereich,1521,440,223,0,8,14,3,15,0,2,0
BJNR076620990_DBACHE1971Prot1989G_99999999_000001,document,statute,Gesetz zu dem Protokoll vom 17. Oktober 1989 zu dem Abkommen vom 11. August 1971 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft zur Vermeidung der Doppelbesteuerung auf dem Gebiete der Steuern vom Einkommen und vom Vermögen in der Fassung des Protokolls vom 30. November 1978,Gesetz zu dem Protokoll vom 17. Oktober 1989 zu dem Abkommen vom 11. August 1971 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft zur Vermeidung der Doppelbesteuerung auf dem Gebiete der Steuern vom Einkommen und vom Vermögen in der Fassung des Protokolls vom 30. November 1978,0,0,0,0,0,0,0,0,0,0,0
BJNR116010007_ERPVerwG-2007_20150907_000001,document,statute,Gesetz über die Verwaltung des ERP-Sondervermögens,Gesetz über die Verwaltung des ERP-Sondervermögens,936,397,135,0,12,20,1,0,7,0,2
BJNR002820971_FluLärmG_99999999_000001,document,statute,Gesetz zum Schutz gegen Fluglärm,Gesetz zum Schutz gegen Fluglärm,3296,838,414,0,16,33,72,32,70,6,45
BJNR517600987_SchSiHfV-1987_20170117_000001,document,regulation,"Verordnung über die Schutz- und Sicherheitshäfen, die Häfen der Bundesmarine, der Bundespolizei und der Bundesbahn der Bundesrepublik Deutschland an Seeschiffahrtsstraßen im Bereich der Wasser- und Schiffahrtsdirektion Nord","Verordnung über die Schutz- und Sicherheitshäfen, die Häfen der Bundesmarine, der Bundespolizei und der Bundesbahn der Bundesrepublik Deutschland an Seeschiffahrtsstraßen im Bereich der Wasser- und Schiffahrtsdirektion Nord",0,0,0,0,0,0,0,0,0,0,0
BJNR137400009_PharmAusbV-2009_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Pharmakanten/zur Pharmakantin,Verordnung über die Berufsausbildung zum Pharmakanten/zur Pharmakantin,1613,588,234,0,12,19,15,4,0,1,0
BJNR218900008_FlGDV-2_20140626_000001,document,regulation,"Verordnung über die Anforderungen an die Zulassung von Klassifizierungsunternehmen und Klassifizierern für Schlachtkörper von Rindern, Schweinen und Schafen","Verordnung über die Anforderungen an die Zulassung von Klassifizierungsunternehmen und Klassifizierern für Schlachtkörper von Rindern, Schweinen und Schafen",1786,615,225,0,16,29,6,17,0,3,0
BJNR007840991_VZOG_99999999_000001,document,statute,Gesetz über die Feststellung der Zuordnung von ehemals volkseigenem Vermögen,Gesetz über die Feststellung der Zuordnung von ehemals volkseigenem Vermögen,6029,1445,371,4,22,71,82,43,47,17,15
BJNR023900993_SGB8ÄndG-1_99999999_000001,document,statute,Erstes Gesetz zur Änderung des Achten Buches Sozialgesetzbuch,Erstes Gesetz zur Änderung des Achten Buches Sozialgesetzbuch,142,101,48,0,4,4,0,1,0,1,0
BJNR058100012_SVLFÜG_99999999_000001,document,statute,"Gesetz zu Übergangsregelungen zur Errichtung der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau","Gesetz zu Übergangsregelungen zur Errichtung der Sozialversicherung für Landwirtschaft, Forsten und Gartenbau",2242,673,175,4,10,34,7,17,0,6,0
BJNR066610995_WeinRV_20131231_000001,document,regulation,Verordnung zur Durchsetzung des gemeinschaftlichen Weinrechts,Verordnung zur Durchsetzung des gemeinschaftlichen Weinrechts,1719,394,527,0,10,5,0,13,0,1,0
BJNR232509994_PTNeuOG_99999999_000001,document,statute,Gesetz zur Neuordnung des Postwesens und der Telekommunikation,Gesetz zur Neuordnung des Postwesens und der Telekommunikation,276,170,72,1,4,7,0,0,0,0,0
BJNR283100007_HKEntschG_99999999_000001,document,statute,Gesetz über eine einmalige Entschädigung an die Heimkehrer aus dem Beitrittsgebiet,Gesetz über eine einmalige Entschädigung an die Heimkehrer aus dem Beitrittsgebiet,477,288,150,0,5,9,1,0,0,0,0
BJNR001040990_GlAppMstrV_99999999_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Glasapparatebauer-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Glasapparatebauer-Handwerk,1017,486,208,3,10,17,0,2,0,1,0
BJNR215420966_SchGeschUV_20150907_000001,document,regulation,Verordnung über die Übermittlung schiffahrtsgeschäftlicher Unterlagen an ausländische Stellen,Verordnung über die Übermittlung schiffahrtsgeschäftlicher Unterlagen an ausländische Stellen,271,177,83,0,5,6,0,2,0,1,0
BJNR005100007_RollSonnMstrV_20200305_000001,document,regulation,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Rollladen- und Sonnenschutztechniker-Handwerk,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Rollladen- und Sonnenschutztechniker-Handwerk,1655,723,475,0,12,21,2,2,0,1,0
BJNR195000011_EStGemAntV-2012-13-14_20141231_000001,document,regulation,"Verordnung über die Ermittlung der Schlüsselzahlen für die Aufteilung des Gemeindeanteils an der Einkommensteuer für die Jahre 2012, 2013 und 2014","Verordnung über die Ermittlung der Schlüsselzahlen für die Aufteilung des Gemeindeanteils an der Einkommensteuer für die Jahre 2012, 2013 und 2014",339,167,98,0,6,0,0,5,0,2,0
BJNR075200995_FäV_20160603_000001,document,regulation,Verordnung über den Betrieb der Fähren auf Bundeswasserstraßen,Verordnung über den Betrieb der Fähren auf Bundeswasserstraßen,1910,682,217,0,18,22,23,7,0,2,0
BJNR000090950_MarshallplAbkG_99999999_000001,document,statute,Gesetz betreffend das Abkommen über Wirtschaftliche Zusammenarbeit zwischen den Vereinigten Staaten von Amerika und der Bundesrepublik Deutschland vom 15. Dezember 1949,Gesetz betreffend das Abkommen über Wirtschaftliche Zusammenarbeit zwischen den Vereinigten Staaten von Amerika und der Bundesrepublik Deutschland vom 15. Dezember 1949,184,136,107,0,5,2,0,0,0,0,0
BJNR256200005_ZwrMechMstrV-2005_99999999_000001,document,regulation,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Zweiradmechaniker-Handwerk,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Zweiradmechaniker-Handwerk,1699,714,462,0,12,21,2,1,0,1,0
BJNR008990958_LuftVGÄndG_99999999_000001,document,statute,Gesetz zur Änderung des Luftverkehrsgesetzes,Gesetz zur Änderung des Luftverkehrsgesetzes,174,97,54,0,3,5,0,0,0,0,0
BJNR210380986_SozSichAbkÄndAbk2ZAbkTURG_99999999_000001,document,statute,Gesetz zu dem Zusatzabkommen vom 2. November 1984 zum Abkommen vom 30. April 1964 zwischen der Bundesrepublik Deutschland und der Republik Türkei über Soziale Sicherheit und zu der Vereinbarung vom 2. November 1984 zur Durchführung des Abkommens,Gesetz zu dem Zusatzabkommen vom 2. November 1984 zum Abkommen vom 30. April 1964 zwischen der Bundesrepublik Deutschland und der Republik Türkei über Soziale Sicherheit und zu der Vereinbarung vom 2. November 1984 zur Durchführung des Abkommens,122,83,83,0,4,2,0,0,0,0,0
BJNR114500998_AutoKfAusbV_20170731_000001,document,regulation,Verordnung über die Berufsausbildung zum Automobilkaufmann/zur Automobilkauffrau,Verordnung über die Berufsausbildung zum Automobilkaufmann/zur Automobilkauffrau,965,479,250,0,10,13,4,0,0,0,0
BJNR142600004_EGBes725-2003UmsG_99999999_000001,document,statute,Gesetz zur Umsetzung des Beschlusses des Rates (2003/725/JI) vom 2. Oktober 2003 zur Änderung von Artikel 40 Abs. 1 und 7 des Übereinkommens zur Durchführung des Schengener Übereinkommens vom 14. Juni 1985 betreffend den schrittweisen Abbau der Kontrollen an den gemeinsamen Grenzen,Gesetz zur Umsetzung des Beschlusses des Rates (2003/725/JI) vom 2. Oktober 2003 zur Änderung von Artikel 40 Abs. 1 und 7 des Übereinkommens zur Durchführung des Schengener Übereinkommens vom 14. Juni 1985 betreffend den schrittweisen Abbau der Kontrollen an den gemeinsamen Grenzen,96,76,86,0,2,0,0,0,0,0,0
BJNR308300011_ÜSchuldStatG_99999999_000001,document,statute,Gesetz über die Statistik der Überschuldung privater Personen,Gesetz über die Statistik der Überschuldung privater Personen,868,372,264,0,10,7,9,6,0,4,0
BJNR261000005_AugOptMstrV_99999999_000001,document,regulation,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Augenoptiker-Handwerk,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Augenoptiker-Handwerk,1549,674,565,0,11,19,2,1,0,1,0
BJNR033020998_DBALETG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 21. Februar 1997 zwischen der Bundesrepublik Deutschland und der Republik Lettland zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,Gesetz zu dem Abkommen vom 21. Februar 1997 zwischen der Bundesrepublik Deutschland und der Republik Lettland zur Vermeidung der Doppelbesteuerung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen,200,132,107,0,4,2,0,0,0,0,0
BJNR002620964_JArbSchSittV_99999999_000001,document,regulation,Verordnung über das Verbot der Beschäftigung von Personen unter 18 Jahren mit sittlich gefährdenden Tätigkeiten,Verordnung über das Verbot der Beschäftigung von Personen unter 18 Jahren mit sittlich gefährdenden Tätigkeiten,164,109,36,0,5,4,0,5,0,1,0
BJNR135800013_OrthAusbVO_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Orthopädietechnik-Mechaniker und zur Orthopädietechnik-Mechanikerin,Verordnung über die Berufsausbildung zum Orthopädietechnik-Mechaniker und zur Orthopädietechnik-Mechanikerin,1472,577,178,0,12,20,3,3,0,2,0
BJNR002210952_ZHG_20140730_000001,document,statute,Gesetz über die Ausübung der Zahnheilkunde,Gesetz über die Ausübung der Zahnheilkunde,6763,1406,676,5,25,57,100,5,17,2,9
BJNR067000996_DeckRV_20140806_000001,document,regulation,Verordnung über Rechnungsgrundlagen für die Deckungsrückstellungen,Verordnung über Rechnungsgrundlagen für die Deckungsrückstellungen,1462,557,254,0,8,17,3,8,1,4,1
BJNR077820005_GII050778_99999999_000001,document,statute,Gesetz zu dem OCCAR-Geheimschutzübereinkommen vom 24. September 2004,Gesetz zu dem OCCAR-Geheimschutzübereinkommen vom 24. September 2004,0,0,0,0,0,0,0,0,0,0,0
BJNR033420994_DopingÜbkG_99999999_000001,document,statute,Gesetz zu dem Übereinkommen vom 16. November 1989 gegen Doping,Gesetz zu dem Übereinkommen vom 16. November 1989 gegen Doping,0,0,0,0,0,0,0,0,0,0,0
BJNR207590929_SchBrÜbkG_99999999_000001,document,statute,Gesetz betreffend das Internationale Übereinkommen über die Gewährung einer Entschädigung für Arbeitslosigkeit infolge von Schiffbruch,Gesetz betreffend das Internationale Übereinkommen über die Gewährung einer Entschädigung für Arbeitslosigkeit infolge von Schiffbruch,29,25,14,0,2,4,0,0,0,0,0
BJNR024970985_LrV_20131231_000001,document,regulation,Verordnung über Angaben zu den Krediten an ausländische Kreditnehmer nach dem Kreditwesengesetz,Verordnung über Angaben zu den Krediten an ausländische Kreditnehmer nach dem Kreditwesengesetz,592,261,150,0,5,6,0,17,0,2,0
BJNR018100976_WaffV-4_20160813_000001,document,regulation,Kostenverordnung zum Waffengesetz,Kostenverordnung zum Waffengesetz,964,398,225,0,8,12,1,0,0,0,0
BJNR124100997_VergoldAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Vergolder/zur Vergolderin,Verordnung über die Berufsausbildung zum Vergolder/zur Vergolderin,938,433,109,0,12,15,3,1,0,1,0
BJNR008469991_StatAV_20160714_000001,document,regulation,Statistikanpassungsverordnung,Statistikanpassungsverordnung,1164,299,275,1,11,7,12,4,3,3,1
BJNR011170981_BüchsMstrV_99999999_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Büchsenmacher-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Büchsenmacher-Handwerk,957,456,250,3,9,17,0,2,0,1,0
BJNR014770965_FGO_20131231_000001,document,statute,Finanzgerichtsordnung,Finanzgerichtsordnung,14379,2903,290,22,155,299,97,103,45,14,14
BJNR341200997_ErstAnzV_99999999_000001,document,regulation,Verordnung über die Erstanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen,Verordnung über die Erstanzeige von Finanzdienstleistungsinstituten und Wertpapierhandelsbanken nach dem Gesetz über das Kreditwesen,173,103,84,0,3,0,0,3,0,1,0
BJNR005400006_GestRaumPrV_20171207_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Gestaltungsberater im Raumausstatter-Handwerk/Geprüfte Gestaltungsberaterin im Raumausstatter-Handwerk,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Gestaltungsberater im Raumausstatter-Handwerk/Geprüfte Gestaltungsberaterin im Raumausstatter-Handwerk,1197,551,158,0,8,19,9,3,0,2,0
BJNR092200004_MarketGestAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Gestalter für visuelles Marketing/zur Gestalterin für visuelles Marketing,Verordnung über die Berufsausbildung zum Gestalter für visuelles Marketing/zur Gestalterin für visuelles Marketing,1078,496,186,0,12,10,3,3,0,1,0
BJNR003450919_BierStGemWÜG_99999999_000001,document,statute,Gesetz über den Eintritt des Freistaats Württemberg in die Biersteuergemeinschaft,Gesetz über den Eintritt des Freistaats Württemberg in die Biersteuergemeinschaft,0,0,0,0,0,0,0,0,0,0,0
BJNR213210964_KultErhStudZVorRV_99999999_000001,document,regulation,"Verordnung über die Gewährung von Vorrechten und Befreiungen an die ""Internationale Studienzentrale für die Erhaltung und Restaurierung von Kulturgut"" in Rom","Verordnung über die Gewährung von Vorrechten und Befreiungen an die ""Internationale Studienzentrale für die Erhaltung und Restaurierung von Kulturgut"" in Rom",267,119,76,0,4,3,0,0,0,0,0
BJNR313600005_TKÜV-2005_20170620_000001,document,regulation,Verordnung über die technische und organisatorische Umsetzung von Maßnahmen zur Überwachung der Telekommunikation,Verordnung über die technische und organisatorische Umsetzung von Maßnahmen zur Überwachung der Telekommunikation,8077,1711,513,10,30,71,153,65,0,5,0
BJNR159700999_BeschMechAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Verfahrensmechaniker für Beschichtungstechnik/zur Verfahrensmechanikerin für Beschichtungstechnik,Verordnung über die Berufsausbildung zum Verfahrensmechaniker für Beschichtungstechnik/zur Verfahrensmechanikerin für Beschichtungstechnik,1256,568,210,0,12,15,3,0,0,0,0
BJNR027460990_ESchG_99999999_000001,document,statute,Gesetz zum Schutz von Embryonen,Gesetz zum Schutz von Embryonen,1590,508,223,0,14,31,6,0,0,0,0
BJNR168700996_ÜbschV_20141230_000001,document,regulation,Verordnung zur Ermittlung und Verteilung von Überzins und Überschuß in der Krankenversicherung,Verordnung zur Ermittlung und Verteilung von Überzins und Überschuß in der Krankenversicherung,1313,444,321,0,6,10,0,29,0,1,0
BJNR016030982_BGAHomAMKostV_20150306_000001,document,regulation,Kostenverordnung für die Registrierung homöopathischer Arzneimittel durch das Bundesinstitut für Arzneimittel und Medizinprodukte und das Bundesamt für Verbraucherschutz und Lebensmittelsicherheit,Kostenverordnung für die Registrierung homöopathischer Arzneimittel durch das Bundesinstitut für Arzneimittel und Medizinprodukte und das Bundesamt für Verbraucherschutz und Lebensmittelsicherheit,1092,381,165,0,9,15,10,7,0,3,0
BJNR337000004_IntV_20131231_000001,document,regulation,Verordnung über die Durchführung von Integrationskursen für Ausländer und Spätaussiedler,Verordnung über die Durchführung von Integrationskursen für Ausländer und Spätaussiedler,5074,1397,219,5,26,84,64,44,7,7,1
BJNR005170957_ERPBürgschG-2_99999999_000001,document,statute,Gesetz zur Ergänzung des Dritten Gesetzes über die Übernahme von Sicherheitsleistungen und Gewährleistungen zur Förderung der deutschen Wirtschaft,Gesetz zur Ergänzung des Dritten Gesetzes über die Übernahme von Sicherheitsleistungen und Gewährleistungen zur Förderung der deutschen Wirtschaft,132,94,53,0,3,2,0,1,0,1,0
BJNR007810981_PelzVAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Pelzveredler/zur Pelzveredlerin,Verordnung über die Berufsausbildung zum Pelzveredler/zur Pelzveredlerin,891,382,112,0,11,13,4,0,0,0,0
BJNR185700993_BArchBV_99999999_000001,document,regulation,Verordnung über die Benutzung von Archivgut beim Bundesarchiv,Verordnung über die Benutzung von Archivgut beim Bundesarchiv,348,193,82,0,8,7,0,3,0,1,0
BJNR249500003_Post-AZV-2003_20151231_000001,document,regulation,Verordnung über die Arbeitszeit der Beamtinnen und Beamten bei der Deutschen Post AG,Verordnung über die Arbeitszeit der Beamtinnen und Beamten bei der Deutschen Post AG,836,395,112,0,9,13,3,5,0,3,0
BJNR172010993_ChemVerbotsV_20170126_000001,document,regulation,"Verordnung über Verbote und Beschränkungen des Inverkehrbringens gefährlicher Stoffe, Zubereitungen und Erzeugnisse nach dem Chemikaliengesetz","Verordnung über Verbote und Beschränkungen des Inverkehrbringens gefährlicher Stoffe, Zubereitungen und Erzeugnisse nach dem Chemikaliengesetz",2656,802,619,0,9,28,42,17,2,4,2
BJNR082800006_MarktFoFAngAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Fachangestellten für Markt- und Sozialforschung/zur Fachangestellten für Markt- und Sozialforschung,Verordnung über die Berufsausbildung zum Fachangestellten für Markt- und Sozialforschung/zur Fachangestellten für Markt- und Sozialforschung,993,476,259,0,12,9,3,5,0,2,0
BJNR136220012_GTNSitzAbkG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 29. Juni 2012 zwischen der Bundesrepublik Deutschland und dem Globalen Treuhandfonds für Nutzpflanzenvielfalt über den Sitz des Globalen Treuhandfonds für Nutzpflanzenvielfalt,Gesetz zu dem Abkommen vom 29. Juni 2012 zwischen der Bundesrepublik Deutschland und dem Globalen Treuhandfonds für Nutzpflanzenvielfalt über den Sitz des Globalen Treuhandfonds für Nutzpflanzenvielfalt,131,89,45,0,4,2,0,0,0,0,0
BJNR277700013_KAPrüfbV_20150722_000001,document,regulation,"Verordnung über den Gegenstand der Prüfung und die Inhalte der Prüfungsberichte für externe Kapitalverwaltungsgesellschaften, Investmentaktiengesellschaften, Investmentkommanditgesellschaften und Sondervermögen","Verordnung über den Gegenstand der Prüfung und die Inhalte der Prüfungsberichte für externe Kapitalverwaltungsgesellschaften, Investmentaktiengesellschaften, Investmentkommanditgesellschaften und Sondervermögen",7072,1641,403,21,49,112,25,115,0,8,0
BJNR347400994_UrkStAuflG_20160714_000001,document,statute,"Gesetz zur Auflösung der Urkundenstellen in den Ländern Brandenburg, Mecklenburg-Vorpommern, Sachsen, Sachsen-Anhalt und Thüringen","Gesetz zur Auflösung der Urkundenstellen in den Ländern Brandenburg, Mecklenburg-Vorpommern, Sachsen, Sachsen-Anhalt und Thüringen",179,120,52,0,4,4,1,0,0,0,0
BJNR008370979_BergMAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Berg- und Maschinenmann und zur Berg- und Maschinenfrau,Verordnung über die Berufsausbildung zum Berg- und Maschinenmann und zur Berg- und Maschinenfrau,993,414,209,0,10,14,3,1,0,1,0
BJNR010900997_HolzbInstrmMAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Holzblasinstrumentenmacher/zur Holzblasinstrumentenmacherin,Verordnung über die Berufsausbildung zum Holzblasinstrumentenmacher/zur Holzblasinstrumentenmacherin,1122,513,141,0,13,15,4,1,0,1,0
BJNR079920009_FehmarnbeltqVtrG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 3. September 2008 zwischen der Bundesrepublik Deutschland und dem Königreich Dänemark über eine Feste Fehmarnbeltquerung,Gesetz zu dem Vertrag vom 3. September 2008 zwischen der Bundesrepublik Deutschland und dem Königreich Dänemark über eine Feste Fehmarnbeltquerung,135,92,63,0,4,2,0,2,0,1,0
BJNR101900997_HörgAkAusbV-1997_20160730_000001,document,regulation,Verordnung über die Berufsausbildung zum Hörgeräteakustiker/zur Hörgeräteakustikerin,Verordnung über die Berufsausbildung zum Hörgeräteakustiker/zur Hörgeräteakustikerin,1499,642,374,0,11,14,3,1,0,1,0
BJNR007470972_MArbV_20140228_000001,document,regulation,Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamtinnen und Beamte des Bundes,Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamtinnen und Beamte des Bundes,808,362,138,0,6,17,8,4,0,2,0
BJNR096200008_WeinfondsV-2008_99999999_000001,document,regulation,Verordnung über die Erhebung der Abgabe für den Deutschen Weinfonds,Verordnung über die Erhebung der Abgabe für den Deutschen Weinfonds,749,308,103,0,8,9,5,8,0,2,0
