key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR200270964_StudAustKomRV_99999999_000001,document,regulation,Verordnung über die Gewährung von Vorrechten und Befreiungen an die Kommission für den Studenten- und Dozentenaustausch zwischen der Bundesrepublik Deutschland und den Vereinigten Staaten von Amerika,Verordnung über die Gewährung von Vorrechten und Befreiungen an die Kommission für den Studenten- und Dozentenaustausch zwischen der Bundesrepublik Deutschland und den Vereinigten Staaten von Amerika,249,112,75,0,4,3,0,0,0,0,0
BJNR026400011_AusbBerAufhV-5_99999999_000001,document,regulation,Fünfte Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen,Fünfte Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen,109,77,46,0,4,0,1,2,0,1,0
BJNR119200007_PharmRefPrV_20171207_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Pharmareferent/Geprüfte Pharmareferentin,Verordnung über die Prüfung zum anerkannten Abschluss Geprüfter Pharmareferent/Geprüfte Pharmareferentin,1667,732,230,0,10,23,17,2,0,1,0
BJNR014820983_ÄApprOÄndV-4_99999999_000001,document,regulation,Vierte Verordnung zur Änderung der Approbationsordnung für Ärzte,Vierte Verordnung zur Änderung der Approbationsordnung für Ärzte,114,89,31,0,4,2,0,1,0,1,0
BJNR103900009_TierZOV-2009_99999999_000001,document,regulation,Verordnung über Zuchtorganisationen,Verordnung über Zuchtorganisationen,1995,604,317,0,10,23,13,10,0,3,0
BJNR161400006_InvZulG-2007_99999999_000001,document,statute,Investitionszulagengesetz 2007,Investitionszulagengesetz 2007,3265,864,508,0,16,29,25,10,0,4,0
BJNR204450976_IntMilPVorRV_99999999_000001,document,regulation,Verordnung über die Gewährung von Vorrechten und Befreiungen an Militärpersonal der internationalen militärischen Hauptquartiere in der Bundesrepublik Deutschland,Verordnung über die Gewährung von Vorrechten und Befreiungen an Militärpersonal der internationalen militärischen Hauptquartiere in der Bundesrepublik Deutschland,190,127,84,0,3,3,0,0,0,0,0
BJNR337000004_IntV_20161231_000001,document,regulation,Verordnung über die Durchführung von Integrationskursen für Ausländer und Spätaussiedler,Verordnung über die Durchführung von Integrationskursen für Ausländer und Spätaussiedler,5454,1484,219,5,26,88,71,42,11,6,3
BJNR006930977_MahnVordrV_99999999_000001,document,regulation,Verordnung zur Einführung von Vordrucken für das Mahnverfahren,Verordnung zur Einführung von Vordrucken für das Mahnverfahren,1642,500,251,0,7,15,3,12,0,3,0
BJNR032210014_KredWGUSAFreistV_99999999_000001,document,regulation,Verordnung über die Freistellung der Zweigstellen von Kreditinstituten mit Sitz in den Vereinigten Staaten von Amerika von Vorschriften des Gesetzes über das Kreditwesen,Verordnung über die Freistellung der Zweigstellen von Kreditinstituten mit Sitz in den Vereinigten Staaten von Amerika von Vorschriften des Gesetzes über das Kreditwesen,250,110,224,0,2,0,1,9,0,1,0
BJNR103700004_Pkw-EnVKV_99999999_000001,document,regulation,"Verordnung über Verbraucherinformationen zu Kraftstoffverbrauch, CO2-Emissionen und Stromverbrauch neuer Personenkraftwagen","Verordnung über Verbraucherinformationen zu Kraftstoffverbrauch, CO2-Emissionen und Stromverbrauch neuer Personenkraftwagen",3007,924,868,0,13,24,24,6,0,1,0
BJNR158600015_GVFV_99999999_000001,document,regulation,Verordnung über das Formular für den Vollstreckungsauftrag an den Gerichtsvollzieher,Verordnung über das Formular für den Vollstreckungsauftrag an den Gerichtsvollzieher,562,286,81,0,7,12,2,1,0,1,0
BJNR006470975_FRG-15VÄndV-3_99999999_000001,document,regulation,Dritte Verordnung zur Änderung der Verordnung über die Anerkennung von Systemen und Einrichtungen der sozialen Sicherheit als gesetzliche Rentenversicherungen,Dritte Verordnung zur Änderung der Verordnung über die Anerkennung von Systemen und Einrichtungen der sozialen Sicherheit als gesetzliche Rentenversicherungen,311,159,164,0,5,2,1,2,0,2,0
BJNR029300990_Psych-PV_20161231_000001,document,regulation,Verordnung über Maßstäbe und Grundsätze für den Personalbedarf in der stationären Psychiatrie,Verordnung über Maßstäbe und Grundsätze für den Personalbedarf in der stationären Psychiatrie,1651,644,153,4,11,26,20,6,1,3,1
BJNR127100006_MediengestAusbV-2006_20200731_000001,document,regulation,Verordnung über die Berufsausbildung zum Mediengestalter Bild und Ton/zur Mediengestalterin Bild und Ton,Verordnung über die Berufsausbildung zum Mediengestalter Bild und Ton/zur Mediengestalterin Bild und Ton,1241,548,181,0,13,18,3,5,0,2,0
BJNR202710004_BwKoopG_20170330_000001,document,statute,Kooperationsgesetz der Bundeswehr,Kooperationsgesetz der Bundeswehr,547,257,60,0,9,12,4,4,0,2,0
BJNR056200993_FFGV-1993_99999999_000001,document,regulation,Verordnung zum Filmförderungsgesetz,Verordnung zum Filmförderungsgesetz,123,90,68,0,3,2,0,2,0,1,0
BJNR011300986_SeeRVertO-1986_20171231_000001,document,statute,Gesetz über das Verfahren bei der Errichtung und Verteilung eines Fonds zur Beschränkung der Haftung in der See- und Binnenschiffahrt,Gesetz über das Verfahren bei der Errichtung und Verteilung eines Fonds zur Beschränkung der Haftung in der See- und Binnenschiffahrt,9968,1508,301,9,52,133,140,57,11,5,2
BJNR215420966_SchGeschUV_99999999_000001,document,regulation,Verordnung über die Übermittlung schiffahrtsgeschäftlicher Unterlagen an ausländische Stellen,Verordnung über die Übermittlung schiffahrtsgeschäftlicher Unterlagen an ausländische Stellen,271,177,83,0,5,6,0,2,0,1,0
BJNR020570991_RV-BZV_20161231_000001,document,regulation,Verordnung über die Zahlung von Beiträgen zur gesetzlichen Rentenversicherung,Verordnung über die Zahlung von Beiträgen zur gesetzlichen Rentenversicherung,914,391,147,0,12,7,1,2,0,1,0
BJNR037600008_ZirkRegV_99999999_000001,document,regulation,Verordnung über die Registrierung von Erlaubnissen zur Zurschaustellung von Tieren an wechselnden Orten,Verordnung über die Registrierung von Erlaubnissen zur Zurschaustellung von Tieren an wechselnden Orten,885,300,179,0,7,10,11,15,0,1,0
BJNR004390954_PfandBrÜblG_99999999_000001,document,statute,Gesetz zur Überleitung der Beteiligung des ehemaligen Landes Preußen am Grundkapital der Deutschen Pfandbriefanstalt auf den Bund,Gesetz zur Überleitung der Beteiligung des ehemaligen Landes Preußen am Grundkapital der Deutschen Pfandbriefanstalt auf den Bund,107,83,29,0,5,0,0,0,1,0,1
BJNR201680958_SVVtrYUGVtrG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 10. März 1956 zwischen der Bundesrepublik Deutschland und der Föderativen Volksrepublik Jugoslawien über die Regelung gewisser Forderungen aus der Sozialversicherung,Gesetz zu dem Vertrag vom 10. März 1956 zwischen der Bundesrepublik Deutschland und der Föderativen Volksrepublik Jugoslawien über die Regelung gewisser Forderungen aus der Sozialversicherung,855,342,145,0,13,8,5,0,0,0,0
BJNR215029997_EuropolG_20170629_000001,document,statute,"Gesetz zur Anwendung der Verordnung (EU) 2016/794 des Europäischen Parlaments und des Rates vom 11. Mai 2016 über die Agentur der Europäischen Union für die Zusammenarbeit auf dem Gebiet der Strafverfolgung (Europol) und zur Ersetzung und Aufhebung der Beschlüsse 2009/371/JI, 2009/934/JI, 2009/935/JI, 2009/936/JI und 2009/968/JI des Rates","Gesetz zur Anwendung der Verordnung (EU) 2016/794 des Europäischen Parlaments und des Rates vom 11. Mai 2016 über die Agentur der Europäischen Union für die Zusammenarbeit auf dem Gebiet der Strafverfolgung (Europol) und zur Ersetzung und Aufhebung der Beschlüsse 2009/371/JI, 2009/934/JI, 2009/935/JI, 2009/936/JI und 2009/968/JI des Rates",1308,483,154,0,1,25,0,13,0,5,0
BJNR008010984_BEGSchlGArt5V-2_99999999_000001,document,regulation,Zweite Verordnung zu Artikel V des Zweiten Gesetzes zur Änderung des Bundesentschädigungsgesetzes,Zweite Verordnung zu Artikel V des Zweiten Gesetzes zur Änderung des Bundesentschädigungsgesetzes,133,80,30,0,5,2,0,0,0,0,0
BJNR191500997_OrgHbMstrV_20200305_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Orgel- und Harmoniumbauer-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Orgel- und Harmoniumbauer-Handwerk,1111,480,256,3,9,17,3,2,0,1,0
BJNR006640980_PHöchstMengV_99999999_000001,document,regulation,Verordnung über Höchstmengen für Phosphate in Wasch- und Reinigungsmitteln,Verordnung über Höchstmengen für Phosphate in Wasch- und Reinigungsmitteln,710,253,126,0,9,7,9,0,0,0,0
BJNR032370976_FluLärmLechfV_99999999_000001,document,regulation,Verordnung über die Festsetzung des Lärmschutzbereichs für den militärischen Flugplatz Lechfeld,Verordnung über die Festsetzung des Lärmschutzbereichs für den militärischen Flugplatz Lechfeld,260,145,58,0,6,4,2,1,0,1,0
BJNR223500008_EF-VO-2008_99999999_000001,document,regulation,Verordnung über die Einfuhrabgabenfreiheit von Waren im persönlichen Gepäck von Reisenden,Verordnung über die Einfuhrabgabenfreiheit von Waren im persönlichen Gepäck von Reisenden,1434,533,386,0,5,12,4,9,0,6,0
BJNR015290992_VSGZustV_99999999_000001,document,regulation,Verordnung über Zuständigkeiten nach dem Verkehrssicherstellungsgesetz,Verordnung über Zuständigkeiten nach dem Verkehrssicherstellungsgesetz,850,358,261,0,7,10,0,11,0,1,0
BJNR299200009_FlugLSV-2_99999999_000001,document,regulation,Zweite Verordnung zur Durchführung des Gesetzes zum Schutz gegen Fluglärm,Zweite Verordnung zur Durchführung des Gesetzes zum Schutz gegen Fluglärm,1284,475,175,0,8,14,11,9,0,2,0
BJNR045600009_OfenLufthMstrV_99999999_000001,document,regulation,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Ofen- und Luftheizungsbauer-Handwerk,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Ofen- und Luftheizungsbauer-Handwerk,1829,779,590,0,12,20,2,1,0,1,0
BJNR005530952_AuslWBG_99999999_000001,document,statute,"Gesetz zur Bereinigung von deutschen Schuldverschreibungen, die auf ausländische Währung lauten","Gesetz zur Bereinigung von deutschen Schuldverschreibungen, die auf ausländische Währung lauten",11778,1926,429,10,80,214,322,8,82,2,19
BJNR072800010_PfWirtAusbV-2010_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Pferdewirt/zur Pferdewirtin,Verordnung über die Berufsausbildung zum Pferdewirt/zur Pferdewirtin,5403,859,387,0,14,65,10,4,0,1,0
BJNR157710012_MediationsG_99999999_000001,document,statute,Mediationsgesetz,Mediationsgesetz,1078,461,159,0,9,23,3,0,4,0,2
BJNR202629957_AufsRatAbkCHEG_99999999_000001,document,statute,"Gesetz zu dem Vertrag zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über die Regelung von Fragen, welche die Aufsichtsräte der in der Bundesrepublik Deutschland zum Betrieb von Grenzkraftwerken am Rhein errichteten Aktiengesellschaften betreffen","Gesetz zu dem Vertrag zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über die Regelung von Fragen, welche die Aufsichtsräte der in der Bundesrepublik Deutschland zum Betrieb von Grenzkraftwerken am Rhein errichteten Aktiengesellschaften betreffen",740,362,102,0,4,23,3,0,0,0,0
BJNR102940990_HdGStiftG_99999999_000001,document,statute,"Gesetz zur Errichtung einer Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland"" (Artikel 1 d. Gesetzes zur Errichtung einer Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland"")","Gesetz zur Errichtung einer Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland"" (Artikel 1 d. Gesetzes zur Errichtung einer Stiftung ""Haus der Geschichte der Bundesrepublik Deutschland"")",975,421,77,0,17,31,1,2,0,1,0
BJNR140820003_EUBeitrVtrCZEuaG_99999999_000001,document,statute,"Gesetz zu dem Vertrag vom 16. April 2003 über den Beitritt der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union","Gesetz zu dem Vertrag vom 16. April 2003 über den Beitritt der Tschechischen Republik, der Republik Estland, der Republik Zypern, der Republik Lettland, der Republik Litauen, der Republik Ungarn, der Republik Malta, der Republik Polen, der Republik Slowenien und der Slowakischen Republik zur Europäischen Union",0,0,0,0,0,0,0,0,0,0,0
BJNR157400007_GewebeG_20190815_000001,document,statute,Gesetz über Qualität und Sicherheit von menschlichen Geweben und Zellen,Gesetz über Qualität und Sicherheit von menschlichen Geweben und Zellen,178,118,111,0,4,0,0,0,0,0,0
BJNR328610006_BSG-2007_99999999_000001,document,statute,Gesetz zur Bestimmung der Beitragssätze in der gesetzlichen Rentenversicherung für das Jahr 2007,Gesetz zur Bestimmung der Beitragssätze in der gesetzlichen Rentenversicherung für das Jahr 2007,20,17,20,0,1,0,0,0,0,0,0
BJNR005040973_KredAufnBegrV-1973_99999999_000001,document,regulation,"Verordnung über die Begrenzung der Kreditaufnahme durch Bund, Länder, Gemeinden und Gemeindeverbände im Haushaltsjahr 1973","Verordnung über die Begrenzung der Kreditaufnahme durch Bund, Länder, Gemeinden und Gemeindeverbände im Haushaltsjahr 1973",460,250,123,0,6,8,1,5,0,1,0
BJNR270220996_GrAbfertVbgAUTV_99999999_000001,document,regulation,Verordnung zu der deutsch-österreichischen Vereinbarung vom 3. Juli 1996/18. Juli 1996 über die Errichtung vorgeschobener deutscher Grenzdienststellen auf österreichischem Gebiet und vorgeschobener österreichischer Grenzdienststellen auf deutschem Gebiet und die zeitweilige österreichische Grenzabfertigung auf deutschem Gebiet,Verordnung zu der deutsch-österreichischen Vereinbarung vom 3. Juli 1996/18. Juli 1996 über die Errichtung vorgeschobener deutscher Grenzdienststellen auf österreichischem Gebiet und vorgeschobener österreichischer Grenzdienststellen auf deutschem Gebiet und die zeitweilige österreichische Grenzabfertigung auf deutschem Gebiet,169,112,65,0,3,3,0,0,0,0,0
BJNR036710013_StVO-2013_20170531_000001,document,regulation,Straßenverkehrs-Ordnung,Straßenverkehrs-Ordnung,14946,3462,668,3,56,245,261,22,0,10,0
BJNR100000009_AtAV-2009_20170515_000001,document,regulation,Verordnung über die Verbringung radioaktiver Abfälle oder abgebrannter Brennelemente,Verordnung über die Verbringung radioaktiver Abfälle oder abgebrannter Brennelemente,3776,868,440,0,25,47,42,22,1,2,1
BJNR002290980_BFV-1980_99999999_000001,document,regulation,"Verordnung über Anlagen zur Lagerung, Abfüllung und Beförderung brennbarer Flüssigkeiten zu Lande","Verordnung über Anlagen zur Lagerung, Abfüllung und Beförderung brennbarer Flüssigkeiten zu Lande",199,115,46,0,6,6,4,0,0,0,0
BJNR003700016_PBeaKK-VerwAufwVO_99999999_000001,document,regulation,Verordnung über die Abrechnung und Verteilung des Verwaltungsaufwands der Bundesanstalt für Post und Telekommunikation Deutsche Bundespost aus der Weiterführung der Postbeamtenkrankenkasse,Verordnung über die Abrechnung und Verteilung des Verwaltungsaufwands der Bundesanstalt für Post und Telekommunikation Deutsche Bundespost aus der Weiterführung der Postbeamtenkrankenkasse,518,216,102,0,7,7,2,0,0,0,0
BJNR069000009_SDDSG_20181221_000001,document,statute,Gesetz zur Regelung des Datenschutzes für den Suchdienst des Deutschen Roten Kreuzes,Gesetz zur Regelung des Datenschutzes für den Suchdienst des Deutschen Roten Kreuzes,1122,492,387,0,8,6,11,7,0,2,0
BJNR235010008_InvZulG-2010_99999999_000001,document,statute,Investitionszulagengesetz 2010,Investitionszulagengesetz 2010,3004,823,359,0,17,30,32,11,0,4,0
BJNR034310998_DEÜV_20161231_000001,document,regulation,Verordnung über die Erfassung und Übermittlung von Daten für die Träger der Sozialversicherung,Verordnung über die Erfassung und Übermittlung von Daten für die Träger der Sozialversicherung,3643,950,102,14,36,79,73,45,4,7,2
BJNR251410002_ChemBiozidZulV_99999999_000001,document,regulation,Verordnung über die Zulassung von Biozid-Produkten und sonstige chemikalienrechtliche Verfahren zu Biozid-Produkten und Biozid-Wirkstoffen,Verordnung über die Zulassung von Biozid-Produkten und sonstige chemikalienrechtliche Verfahren zu Biozid-Produkten und Biozid-Wirkstoffen,1379,532,235,0,6,9,7,11,0,1,0
BJNR287010009_EnLAG_20161231_000001,document,statute,Gesetz zum Ausbau von Energieleitungen,Gesetz zum Ausbau von Energieleitungen,1008,415,370,0,3,10,1,18,4,6,2
BJNR081420000_EGFinSchAProtG_99999999_000001,document,statute,Gesetz zu dem Protokoll vom 29. November 1996 aufgrund von Artikel K.3 des Vertrags über die Europäische Union betreffend die Auslegung des Übereinkommens über den Schutz der finanziellen Interessen der Europäischen Gemeinschaften durch den Gerichtshof der Europäischen Gemeinschaften im Wege der Vorabentscheidung,Gesetz zu dem Protokoll vom 29. November 1996 aufgrund von Artikel K.3 des Vertrags über die Europäische Union betreffend die Auslegung des Übereinkommens über den Schutz der finanziellen Interessen der Europäischen Gemeinschaften durch den Gerichtshof der Europäischen Gemeinschaften im Wege der Vorabentscheidung,234,138,70,0,4,2,2,0,0,0,0
BJNR185400016_MautRegV_99999999_000001,document,regulation,Verordnung über die Führung des Mautdienstregisters,Verordnung über die Führung des Mautdienstregisters,487,169,122,0,6,6,7,17,0,1,0
BJNR000650970_BEGDV6ErgVO_99999999_000001,document,regulation,Verordnung zur Änderung und Ergänzung der Sechsten Verordnung zur Durchführung des Bundesentschädigungsgesetzes,Verordnung zur Änderung und Ergänzung der Sechsten Verordnung zur Durchführung des Bundesentschädigungsgesetzes,282,159,79,0,4,5,0,6,0,1,0
BJNR094700007_LuftSiZÜV_99999999_000001,document,regulation,Luftsicherheits-Zuverlässigkeitsüberprüfungsverordnung,Luftsicherheits-Zuverlässigkeitsüberprüfungsverordnung,2169,554,225,0,11,26,19,58,0,3,0
BJNR323510004_BImAG_99999999_000001,document,statute,Gesetz über die Bundesanstalt für Immobilienaufgaben,Gesetz über die Bundesanstalt für Immobilienaufgaben,2649,912,173,0,19,52,10,15,1,5,1
BJNR026310986_MarkschBergV_20190930_000001,document,regulation,Verordnung über markscheiderische Arbeiten und Beobachtungen der Oberfläche,Verordnung über markscheiderische Arbeiten und Beobachtungen der Oberfläche,3779,1116,1203,0,18,39,23,26,10,1,1
BJNR005050966_JAVollzO_99999999_000001,document,regulation,Verordnung über den Vollzug des Jugendarrestes,Verordnung über den Vollzug des Jugendarrestes,1859,715,77,0,26,66,3,0,0,0,0
BJNR026400014_SGB10OWiZustV_20181022_000001,document,regulation,Verordnung über die Übertragung von Zuständigkeiten für die Verfolgung und Ahndung von Ordnungswidrigkeiten nach dem Zehnten Buch Sozialgesetzbuch im Zuständigkeitsbereich des Bundesministeriums für Gesundheit,Verordnung über die Übertragung von Zuständigkeiten für die Verfolgung und Ahndung von Ordnungswidrigkeiten nach dem Zehnten Buch Sozialgesetzbuch im Zuständigkeitsbereich des Bundesministeriums für Gesundheit,84,66,38,0,3,0,0,2,0,2,0
BJNR003410960_BBauG_20170512_000001,document,statute,Baugesetzbuch,Baugesetzbuch,53062,6336,585,53,268,802,939,90,242,18,44
BJNR004470951_IndKredBkG_99999999_000001,document,statute,Gesetz betreffend die Industriekreditbank Aktiengesellschaft,Gesetz betreffend die Industriekreditbank Aktiengesellschaft,179,113,75,0,3,3,0,3,0,1,0
BJNR022670985_MinÖlAV_20170404_000001,document,regulation,Verordnung über einen Mineralölausgleich in einer Versorgungskrise,Verordnung über einen Mineralölausgleich in einer Versorgungskrise,2439,762,123,6,15,34,48,8,1,2,1
BJNR070820005_GII050708_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 30. Oktober 2003 zwischen der Bundesrepublik Deutschland und der Republik Angola über die Förderung und den gegenseitigen Schutz von Kapitalanlagen,Gesetz zu dem Vertrag vom 30. Oktober 2003 zwischen der Bundesrepublik Deutschland und der Republik Angola über die Förderung und den gegenseitigen Schutz von Kapitalanlagen,0,0,0,0,0,0,0,0,0,0,0
BJNR001570953_VwVG_20170630_000001,document,statute,Verwaltungs-Vollstreckungsgesetz,Verwaltungs-Vollstreckungsgesetz,1541,620,82,4,23,42,11,9,26,3,10
BJNR109700006_MedFAngAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Medizinischen Fachangestellten/zur Medizinischen Fachangestellten,Verordnung über die Berufsausbildung zum Medizinischen Fachangestellten/zur Medizinischen Fachangestellten,1283,552,266,0,12,10,3,4,0,2,0
BJNR222200001_LAP-gehDBAV_20170126_000001,document,regulation,"Verordnung über die Laufbahn, Ausbildung und Prüfung für den gehobenen nichttechnischen Dienst in der Bundesanstalt für Arbeit","Verordnung über die Laufbahn, Ausbildung und Prüfung für den gehobenen nichttechnischen Dienst in der Bundesanstalt für Arbeit",7701,1917,281,13,47,144,67,15,0,4,0
BJNR062410016_VgV-2016_20170728_000001,document,regulation,Verordnung über die Vergabe öffentlicher Aufträge,Verordnung über die Vergabe öffentlicher Aufträge,18760,3322,548,18,83,324,96,47,10,4,2
BJNR067300007_BestAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zur Bestattungsfachkraft,Verordnung über die Berufsausbildung zur Bestattungsfachkraft,1414,547,148,0,9,19,7,6,0,2,0
BJNR234000015_MeMBV_99999999_000001,document,regulation,Verordnung über die Voraussetzungen für die Bewertung neuer Untersuchungs- und Behandlungsmethoden mit Medizinprodukten hoher Risikoklasse nach § 137h des Fünften Buches Sozialgesetzbuch,Verordnung über die Voraussetzungen für die Bewertung neuer Untersuchungs- und Behandlungsmethoden mit Medizinprodukten hoher Risikoklasse nach § 137h des Fünften Buches Sozialgesetzbuch,877,359,120,0,5,10,0,6,0,1,0
BJNR087400014_SVergV_20170131_000001,document,regulation,Verordnung über die Vergütung für Soldaten mit besonderer zeitlicher Belastung,Verordnung über die Vergütung für Soldaten mit besonderer zeitlicher Belastung,461,214,116,0,5,6,0,6,0,1,0
BJNR308210994_MarkenG_20170517_000001,document,statute,Gesetz über den Schutz von Marken und sonstigen Kennzeichen,Gesetz über den Schutz von Marken und sonstigen Kennzeichen,23205,3191,394,29,179,454,349,89,88,26,16
BJNR186800993_KorbmMstrV_99999999_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Korbmacher-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Korbmacher-Handwerk,848,433,211,3,9,17,0,2,0,1,0
BJNR225800010_TVÜG_20170608_000001,document,statute,Gesetz zur Überführung der Testamentsverzeichnisse und der Hauptkartei beim Amtsgericht Schöneberg in Berlin in das Zentrale Testamentsregister der Bundesnotarkammer,Gesetz zur Überführung der Testamentsverzeichnisse und der Hauptkartei beim Amtsgericht Schöneberg in Berlin in das Zentrale Testamentsregister der Bundesnotarkammer,1063,438,133,0,10,23,13,7,7,4,4
BJNR005690957_GlAufrG-1957_99999999_000001,document,statute,Gesetz über den Aufruf der Gläubiger der I. G. Farbenindustrie Aktiengesellschaft in Abwicklung,Gesetz über den Aufruf der Gläubiger der I. G. Farbenindustrie Aktiengesellschaft in Abwicklung,181,121,69,0,3,3,0,0,0,0,0
BJNR066620012_WassLÜbkÄndG_99999999_000001,document,statute,Gesetz zur Änderung des Übereinkommen vom 17. März 1992 zum Schutz und zur Nutzung grenzüberschreitender Wasserläufe und internationaler Seen,Gesetz zur Änderung des Übereinkommen vom 17. März 1992 zum Schutz und zur Nutzung grenzüberschreitender Wasserläufe und internationaler Seen,0,0,0,0,0,0,0,0,0,0,0
BJNR009030953_FStrG_20170601_000001,document,statute,Bundesfernstraßengesetz,Bundesfernstraßengesetz,8386,1985,286,0,39,162,77,46,35,11,16
BJNR164900008_EinbTestV_99999999_000001,document,regulation,Verordnung zu Einbürgerungstest und Einbürgerungskurs,Verordnung zu Einbürgerungstest und Einbürgerungskurs,444,256,65,0,6,8,5,1,5,1,2
BJNR014800006_KeramMstrV-2006_99999999_000001,document,regulation,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Keramiker-Handwerk,Verordnung über das Meisterprüfungsberufsbild und über die Prüfungsanforderungen in den Teilen I und II der Meisterprüfung im Keramiker-Handwerk,1998,796,475,0,12,21,5,3,0,2,0
BJNR014450985_BRHG-1985_99999999_000001,document,statute,Gesetz über den Bundesrechnungshof,Gesetz über den Bundesrechnungshof,1953,635,187,0,23,44,30,11,4,4,2
BJNR005620988_StVZOAusnV-35_99999999_000001,document,regulation,Fünfunddreißigste Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Zulassungs-Ordnung,Fünfunddreißigste Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Zulassungs-Ordnung,448,251,144,0,3,4,0,7,0,2,0
BJNR016800957_ArbnErfGDV-2_99999999_000001,document,regulation,Zweite Verordnung zur Durchführung des Gesetzes über Arbeitnehmererfindungen,Zweite Verordnung zur Durchführung des Gesetzes über Arbeitnehmererfindungen,850,378,168,0,11,20,7,10,0,2,0
BJNR097300003_TextLabAusbV-2003_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Textillaborant/zur Textillaborantin,Verordnung über die Berufsausbildung zum Textillaborant/zur Textillaborantin,1500,630,312,0,12,15,3,1,0,1,0
BJNR117000994_ArbZRG_99999999_000001,document,statute,Gesetz zur Vereinheitlichung und Flexibilisierung des Arbeitszeitrechts,Gesetz zur Vereinheitlichung und Flexibilisierung des Arbeitszeitrechts,210,145,114,0,4,0,1,0,0,0,0
BJNR026250977_AGMahnVordrV_99999999_000001,document,regulation,Verordnung zur Einführung von Vordrucken für das arbeitsgerichtliche Mahnverfahren,Verordnung zur Einführung von Vordrucken für das arbeitsgerichtliche Mahnverfahren,1115,402,233,0,5,12,1,11,0,3,0
BJNR416800013_SolvV-2014_20181231_000001,document,regulation,"Verordnung zur angemessenen Eigenmittelausstattung von Instituten, Institutsgruppen, Finanzholding-Gruppen und gemischten Finanzholding-Gruppen","Verordnung zur angemessenen Eigenmittelausstattung von Instituten, Institutsgruppen, Finanzholding-Gruppen und gemischten Finanzholding-Gruppen",8952,1645,303,18,41,82,21,58,5,4,1
BJNR131800007_ESiV_20191205_000001,document,regulation,Verordnung über die Sicherheit des Eisenbahnsystems,Verordnung über die Sicherheit des Eisenbahnsystems,1095,411,182,0,9,10,1,4,0,1,0
BJNR291109994_EGInsO_20170404_000001,document,statute,Einführungsgesetz zur Insolvenzordnung,Einführungsgesetz zur Insolvenzordnung,2682,789,177,20,21,49,3,40,3,4,1
BJNR506800009_SonnenblV_99999999_000001,document,regulation,Verordnung über besondere Anforderungen an Saatgut von Sonnenblumen im Rahmen der Saatgutanerkennung 2009,Verordnung über besondere Anforderungen an Saatgut von Sonnenblumen im Rahmen der Saatgutanerkennung 2009,259,132,86,0,4,2,1,6,0,2,0
BJNR193820007_SozSichAbkAUSErgAbkG_99999999_000001,document,statute,"Gesetz zu dem Abkommen vom 9. Februar 2007 zwischen der Bundesrepublik Deutschland und Australien über die Soziale Sicherheit von vorübergehend im Hoheitsgebiet des anderen Staates beschäftigten Personen (""Ergänzungsabkommen"")","Gesetz zu dem Abkommen vom 9. Februar 2007 zwischen der Bundesrepublik Deutschland und Australien über die Soziale Sicherheit von vorübergehend im Hoheitsgebiet des anderen Staates beschäftigten Personen (""Ergänzungsabkommen"")",232,129,104,0,4,2,0,0,0,0,0
