key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR353100004_BeitrLV-2005_99999999_000001,document,regulation,Verordnung zur Bestimmung der Beiträge und der Beitragszuschüsse in der Alterssicherung der Landwirte für 2005,Verordnung zur Bestimmung der Beiträge und der Beitragszuschüsse in der Alterssicherung der Landwirte für 2005,350,143,118,0,4,4,0,1,0,1,0
BJNR089500994_HörgAkMstrV_99999999_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Hörgeräteakustiker-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Hörgeräteakustiker-Handwerk,899,429,328,3,9,12,0,1,0,1,0
BJNR208700981_LMeerSchÜbkG_99999999_000001,document,statute,Gesetz zu dem Übereinkommen vom 4. Juni 1974 zur Verhütung der Meeresverschmutzung vom Lande aus,Gesetz zu dem Übereinkommen vom 4. Juni 1974 zur Verhütung der Meeresverschmutzung vom Lande aus,196,125,63,0,6,2,1,0,0,0,0
BJNR006340963_KtgWV-1963_99999999_000001,document,regulation,Verordnung über die zollfreie Einfuhr von Kontingentswaren aus Frankreich in das Saarland (KtgWV),Verordnung über die zollfreie Einfuhr von Kontingentswaren aus Frankreich in das Saarland (KtgWV),291,168,98,0,4,2,0,0,0,0,0
BJNR075000993_LuftRÄndV_99999999_000001,document,regulation,Verordnung zur Änderung luftrechtlicher Verordnungen und Durchführungsverordnungen zur Regelung des Betriebes von Luftsportgeräten,Verordnung zur Änderung luftrechtlicher Verordnungen und Durchführungsverordnungen zur Regelung des Betriebes von Luftsportgeräten,281,159,108,0,4,4,0,1,0,1,0
BJNR086700999_InsoKostV_99999999_000001,document,regulation,Verordnung über die Pauschalierung der sonstigen Kosten für die Erbringung von Insolvenzgeld,Verordnung über die Pauschalierung der sonstigen Kosten für die Erbringung von Insolvenzgeld,209,130,148,0,4,0,0,1,0,1,0
BJNR107810996_AltTZG-1996_20170404_000001,document,statute,Altersteilzeitgesetz,Altersteilzeitgesetz,4367,987,258,0,26,51,75,43,29,12,9
BJNR136410998_KindUVV_20161231_000001,document,regulation,Verordnung zur Einführung von Vordrucken für das vereinfachte Verfahren über den Unterhalt minderjähriger Kinder,Verordnung zur Einführung von Vordrucken für das vereinfachte Verfahren über den Unterhalt minderjähriger Kinder,599,278,115,0,4,7,0,12,0,7,0
BJNR183400002_ChemikAusbErprobV_99999999_000001,document,regulation,Verordnung über die Erprobung einer neuen Ausbildungsform für die Berufsausbildung zum Chemikanten/zur Chemikantin,Verordnung über die Erprobung einer neuen Ausbildungsform für die Berufsausbildung zum Chemikanten/zur Chemikantin,618,290,145,0,3,8,0,3,0,2,0
BJNR200370976_IAmEntwBkÜbkG_99999999_000001,document,statute,Gesetz zu dem Übereinkommen vom 8. April 1959 zur Errichtung der Interamerikanischen Entwicklungsbank,Gesetz zu dem Übereinkommen vom 8. April 1959 zur Errichtung der Interamerikanischen Entwicklungsbank,252,138,87,0,6,4,0,0,0,0,0
BJNR100100013_BImSchV-41_20170404_000001,document,regulation,Einundvierzigste Verordnung zur Durchführung des Bundes-Immissionsschutzgesetzes,Einundvierzigste Verordnung zur Durchführung des Bundes-Immissionsschutzgesetzes,3538,1050,321,9,21,35,22,25,0,3,0
BJNR263800006_ChemOzonSchichtV_99999999_000001,document,regulation,"Verordnung über Stoffe, die die Ozonschicht schädigen","Verordnung über Stoffe, die die Ozonschicht schädigen",2259,672,294,0,6,18,14,22,4,9,1
BJNR301900005_PF-AktuarV_20151231_000001,document,regulation,"Verordnung über die versicherungsmathematische Bestätigung, den Erläuterungsbericht und den Angemessenheitsbericht des Verantwortlichen Aktuars bei Pensionsfonds","Verordnung über die versicherungsmathematische Bestätigung, den Erläuterungsbericht und den Angemessenheitsbericht des Verantwortlichen Aktuars bei Pensionsfonds",954,449,218,0,6,13,0,12,0,3,0
BJNR275300003_PatBeteiligungsV_99999999_000001,document,regulation,Verordnung zur Beteiligung von Patientinnen und Patienten in der Gesetzlichen Krankenversicherung,Verordnung zur Beteiligung von Patientinnen und Patienten in der Gesetzlichen Krankenversicherung,629,271,148,0,6,6,14,10,0,1,0
BJNR106810981_BtMG-1981_20160608_000001,document,statute,Gesetz über den Verkehr mit Betäubungsmitteln,Gesetz über den Verkehr mit Betäubungsmitteln,10265,2199,497,8,47,119,162,47,78,11,19
BJNR182200012_ZVFV_99999999_000001,document,regulation,Verordnung über Formulare für die Zwangsvollstreckung,Verordnung über Formulare für die Zwangsvollstreckung,355,205,69,0,5,6,0,5,0,1,0
BJNR022220009_GenfRKAbkZProtIIIG_99999999_000001,document,statute,Gesetz zu dem Zusatzprotokoll vom 8. Dezember 2005 zu den Genfer Abkommen vom 12. August 1949 über die Annahme eines zusätzlichen Schutzzeichens (Protokoll III),Gesetz zu dem Zusatzprotokoll vom 8. Dezember 2005 zu den Genfer Abkommen vom 12. August 1949 über die Annahme eines zusätzlichen Schutzzeichens (Protokoll III),0,0,0,0,0,0,0,0,0,0,0
BJNR175310006_EnergieStV_20151231_000001,document,regulation,Verordnung zur Durchführung des Energiesteuergesetzes,Verordnung zur Durchführung des Energiesteuergesetzes,36852,3954,1265,63,137,481,426,77,22,15,4
BJNR025380987_NSGBefV_20160603_000001,document,regulation,Verordnung über das Befahren der Bundeswasserstraßen in bestimmten Naturschutzgebieten,Verordnung über das Befahren der Bundeswasserstraßen in bestimmten Naturschutzgebieten,1238,473,292,0,9,10,19,2,0,1,0
BJNR205330990_DEFG_99999999_000001,document,statute,"Gesetz über die Errichtung eines Fonds ""Deutsche Einheit""","Gesetz über die Errichtung eines Fonds ""Deutsche Einheit""",1667,583,220,0,13,24,3,7,1,3,1
BJNR516500010_KanalStTO-2010_20160603_000001,document,regulation,Verordnung über die Entgelte der Kanalsteurer auf dem Nord-Ostsee-Kanal,Verordnung über die Entgelte der Kanalsteurer auf dem Nord-Ostsee-Kanal,593,295,169,0,3,6,0,5,0,2,0
BJNR137700013_SGB5-252PrüfV_20191231_000001,document,regulation,Verordnung gemäß § 252 Absatz 5 des Fünften Buches Sozialgesetzbuch zur Prüfung der Beiträge nach § 252 Absatz 2 Satz 2 des Fünften Buches Sozialgesetzbuch (Prüfverordnung sonstige Beiträge),Verordnung gemäß § 252 Absatz 5 des Fünften Buches Sozialgesetzbuch zur Prüfung der Beiträge nach § 252 Absatz 2 Satz 2 des Fünften Buches Sozialgesetzbuch (Prüfverordnung sonstige Beiträge),1174,463,70,0,13,28,7,7,0,2,0
BJNR355000004_FHBLeistBV_99999999_000001,document,regulation,Verordnung über Leistungsbezüge und Zulagen an der Fachhochschule des Bundes für öffentliche Verwaltung,Verordnung über Leistungsbezüge und Zulagen an der Fachhochschule des Bundes für öffentliche Verwaltung,1027,428,106,0,9,18,13,5,0,1,0
BJNR013090976_FluLärmHmbV_20160714_000001,document,regulation,Verordnung über die Festsetzung des Lärmschutzbereichs für den Verkehrsflughafen Hamburg (Fuhlsbüttel),Verordnung über die Festsetzung des Lärmschutzbereichs für den Verkehrsflughafen Hamburg (Fuhlsbüttel),222,137,58,0,6,2,2,1,0,1,0
BJNR343500994_EBArbSchV_99999999_000001,document,regulation,Verordnung über die Übertragung von Zuständigkeiten im Bereich des technischen Arbeitsschutzes bei Eisenbahnen des Bundes,Verordnung über die Übertragung von Zuständigkeiten im Bereich des technischen Arbeitsschutzes bei Eisenbahnen des Bundes,177,132,66,0,3,3,0,1,0,1,0
BJNR226600006_WpÜGBMV_99999999_000001,document,regulation,Verordnung über den Zeitpunkt sowie den Inhalt und die Form der Mitteilung und der Veröffentlichung der Entscheidung einer Zielgesellschaft nach § 1 Abs. 5 Satz 1 und 2 des Wertpapiererwerbs- und Übernahmegesetzes,Verordnung über den Zeitpunkt sowie den Inhalt und die Form der Mitteilung und der Veröffentlichung der Entscheidung einer Zielgesellschaft nach § 1 Abs. 5 Satz 1 und 2 des Wertpapiererwerbs- und Übernahmegesetzes,369,176,99,0,4,5,1,6,0,3,0
BJNR054710003_VerstV-2003_20170404_000001,document,regulation,Verordnung über gewerbsmäßige Versteigerungen,Verordnung über gewerbsmäßige Versteigerungen,1415,516,172,0,10,19,19,14,0,3,0
BJNR299400012_PflvDV_20181219_000001,document,regulation,Verordnung zur Durchführung der Zulage für die private Pflegevorsorge nach dem Vierzehnten Kapitel des Elften Buches Sozialgesetzbuch,Verordnung zur Durchführung der Zulage für die private Pflegevorsorge nach dem Vierzehnten Kapitel des Elften Buches Sozialgesetzbuch,2264,684,136,0,17,40,22,25,0,4,0
BJNR148400012_KonsVerLUXV_99999999_000001,document,regulation,Verordnung zur Umsetzung von Konsultationsvereinbarungen zwischen der Bundesrepublik Deutschland und dem Großherzogtum Luxemburg,Verordnung zur Umsetzung von Konsultationsvereinbarungen zwischen der Bundesrepublik Deutschland und dem Großherzogtum Luxemburg,1344,459,131,5,13,21,12,3,0,2,0
BJNR273200011_LuftVStAbsenkV-2012_99999999_000001,document,regulation,Verordnung zur Absenkung der Steuersätze nach § 11 Absatz 2 des Luftverkehrsteuergesetzes im Jahr 2012,Verordnung zur Absenkung der Steuersätze nach § 11 Absatz 2 des Luftverkehrsteuergesetzes im Jahr 2012,125,83,70,0,3,0,0,1,0,1,0
BJNR072520005_GII050725_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 17. Oktober 2003 zwischen der Bundesrepublik Deutschland und der Republik Guatemala über die Förderung und den gegenseitigen Schutz von Kapitalanlagen,Gesetz zu dem Vertrag vom 17. Oktober 2003 zwischen der Bundesrepublik Deutschland und der Republik Guatemala über die Förderung und den gegenseitigen Schutz von Kapitalanlagen,0,0,0,0,0,0,0,0,0,0,0
BJNR129700001_WMVO_20161229_000001,document,regulation,Werkstätten-Mitwirkungsverordnung,Werkstätten-Mitwirkungsverordnung,4427,1312,309,8,42,77,21,7,0,2,0
BJNR008540991_SpTrUG_99999999_000001,document,statute,Gesetz über die Spaltung der von der Treuhandanstalt verwalteten Unternehmen,Gesetz über die Spaltung der von der Treuhandanstalt verwalteten Unternehmen,2430,764,292,0,17,28,11,11,6,5,1
BJNR204500000_1-DM-GoldmünzG_99999999_000001,document,statute,"Gesetz über die Ausprägung einer 1-DM-Goldmünze und die Errichtung der Stiftung ""Geld und Währung""","Gesetz über die Ausprägung einer 1-DM-Goldmünze und die Errichtung der Stiftung ""Geld und Währung""",876,400,50,3,19,28,2,0,0,0,0
BJNR361800005_TSEVorsorgV_99999999_000001,document,regulation,"Verordnung über die Tötung von Rindern, Schafen und Ziegen zur Vorsorge für die menschliche und tierische Gesundheit im Hinblick auf Transmissible Spongiforme Enzephalopathien","Verordnung über die Tötung von Rindern, Schafen und Ziegen zur Vorsorge für die menschliche und tierische Gesundheit im Hinblick auf Transmissible Spongiforme Enzephalopathien",675,272,200,0,4,5,0,1,0,1,0
BJNR051800011_FinAusglG2011DV-1_20160508_000001,document,regulation,Erste Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2011,Erste Verordnung zur Durchführung des Finanzausgleichsgesetzes im Ausgleichsjahr 2011,379,215,93,0,3,5,0,2,0,1,0
BJNR057210000_SportbootVermV-Bin2000_20160603_000001,document,regulation,Verordnung über die gewerbsmäßige Vermietung von Sportbooten sowie deren Benutzung auf den Binnenschifffahrtsstraßen,Verordnung über die gewerbsmäßige Vermietung von Sportbooten sowie deren Benutzung auf den Binnenschifffahrtsstraßen,2914,907,340,0,13,38,38,9,4,4,2
BJNR182500014_MiLoMeldV_20161231_000001,document,regulation,"Verordnung über Meldepflichten nach dem Mindestlohngesetz, dem Arbeitnehmer-Entsendegesetz und dem Arbeitnehmerüberlassungsgesetz","Verordnung über Meldepflichten nach dem Mindestlohngesetz, dem Arbeitnehmer-Entsendegesetz und dem Arbeitnehmerüberlassungsgesetz",686,262,109,0,5,7,2,28,0,3,0
BJNR000880955_ÜblG1DV-1_99999999_000001,document,regulation,Erste Durchführungsverordnung zum Ersten Überleitungsgesetz,Erste Durchführungsverordnung zum Ersten Überleitungsgesetz,1592,580,129,3,14,25,5,11,0,3,0
BJNR312600011_VUDat-DV_99999999_000001,document,regulation,Verordnung zur Durchführung der Verkehrsunternehmensdatei nach dem Güterkraftverkehrsgesetz,Verordnung zur Durchführung der Verkehrsunternehmensdatei nach dem Güterkraftverkehrsgesetz,1170,486,320,0,9,16,9,5,0,2,0
BJNR214200012_AELV-2013_99999999_000001,document,regulation,Verordnung zur Ermittlung des Arbeitseinkommens aus der Land- und Forstwirtschaft für das Jahr 2013,Verordnung zur Ermittlung des Arbeitseinkommens aus der Land- und Forstwirtschaft für das Jahr 2013,748,222,260,0,3,5,0,7,0,1,0
BJNR097500015_KInvFG_20161125_000001,document,statute,Gesetz zur Förderung von Investitionen finanzschwacher Kommunen,Gesetz zur Förderung von Investitionen finanzschwacher Kommunen,843,447,130,0,9,14,7,4,1,2,1
BJNR000480958_LwGenV_99999999_000001,document,regulation,Verordnung über die Zugehörigkeit von Zusammenschlüssen landwirtschaftlicher Genossenschaften zu den Industrie- und Handelskammern,Verordnung über die Zugehörigkeit von Zusammenschlüssen landwirtschaftlicher Genossenschaften zu den Industrie- und Handelskammern,119,78,44,0,4,0,0,2,0,1,0
BJNR185000002_BMVg-ArbSchGAnwV_99999999_000001,document,regulation,Verordnung über die modifizierte Anwendung von Vorschriften des Arbeitsschutzgesetzes für bestimmte Tätigkeiten im öffentlichen Dienst des Bundes im Geschäftsbereich des Bundesministeriums der Verteidigung,Verordnung über die modifizierte Anwendung von Vorschriften des Arbeitsschutzgesetzes für bestimmte Tätigkeiten im öffentlichen Dienst des Bundes im Geschäftsbereich des Bundesministeriums der Verteidigung,586,304,117,0,7,6,1,6,0,1,0
BJNR199500011_AÜGMeldstellV_20151231_000001,document,regulation,Verordnung zur Bestimmung der zuständigen Behörde nach § 17b Absatz 4 des Arbeitnehmerüberlassungsgesetzes,Verordnung zur Bestimmung der zuständigen Behörde nach § 17b Absatz 4 des Arbeitnehmerüberlassungsgesetzes,64,52,34,0,3,0,0,2,0,1,0
BJNR426100001_WpÜGWidV_99999999_000001,document,regulation,Verordnung über die Zusammensetzung und das Verfahren des Widerspruchsausschusses bei der Bundesanstalt für Finanzdienstleistungsaufsicht,Verordnung über die Zusammensetzung und das Verfahren des Widerspruchsausschusses bei der Bundesanstalt für Finanzdienstleistungsaufsicht,581,286,91,0,9,11,3,8,0,3,0
BJNR010400013_SanOAAusbGV-2013_20190808_000001,document,regulation,Verordnung über das Ausbildungsgeld für Sanitätsoffizier-Anwärterinnen und -Anwärter,Verordnung über das Ausbildungsgeld für Sanitätsoffizier-Anwärterinnen und -Anwärter,240,141,70,0,6,2,0,17,0,2,0
BJNR224700007_PrKG_99999999_000001,document,statute,Gesetz über das Verbot der Verwendung von Preisklauseln bei der Bestimmung von Geldschulden,Gesetz über das Verbot der Verwendung von Preisklauseln bei der Bestimmung von Geldschulden,912,372,208,0,9,11,5,7,0,5,0
BJNR324500006_AnzV-2006_20151231_000001,document,regulation,Verordnung über die Anzeigen und die Vorlage von Unterlagen nach dem Kreditwesengesetz,Verordnung über die Anzeigen und die Vorlage von Unterlagen nach dem Kreditwesengesetz,3716,998,293,0,19,38,21,84,6,3,4
BJNR032310014_KredWGAUSFreistV_99999999_000001,document,regulation,Verordnung über die Freistellung der Zweigstellen von Kreditinstituten mit Sitz in Australien von Vorschriften des Gesetzes über das Kreditwesen,Verordnung über die Freistellung der Zweigstellen von Kreditinstituten mit Sitz in Australien von Vorschriften des Gesetzes über das Kreditwesen,233,100,207,0,2,0,1,9,0,1,0
BJNR068200015_AMGBefugV_99999999_000001,document,regulation,"Verordnung zur Übertragung von Befugnissen zum Erlass von Rechtsverordnungen zur Regelung von Verfahren, Weiterleitung von Ausfertigungen und Einreichung von Unterlagen nach dem Arzneimittelgesetz","Verordnung zur Übertragung von Befugnissen zum Erlass von Rechtsverordnungen zur Regelung von Verfahren, Weiterleitung von Ausfertigungen und Einreichung von Unterlagen nach dem Arzneimittelgesetz",385,151,104,0,4,2,1,16,0,2,0
BJNR248710005_BinSchAbgasV_20160603_000001,document,regulation,Verordnung über die Begrenzung von Abgasemissionen aus Dieselmotoren in der Binnenschifffahrt,Verordnung über die Begrenzung von Abgasemissionen aus Dieselmotoren in der Binnenschifffahrt,514,265,185,0,5,5,3,6,0,1,0
BJNR301000994_LuftSpZustV_99999999_000001,document,regulation,Verordnung über die Zuständigkeit des Luftfahrt-Bundesamtes für die Verfolgung und Ahndung von Ordnungswidrigkeiten im Luftsportwesen,Verordnung über die Zuständigkeit des Luftfahrt-Bundesamtes für die Verfolgung und Ahndung von Ordnungswidrigkeiten im Luftsportwesen,139,87,94,0,3,0,0,4,0,3,0
BJNR234700007_BMVBSBNichtrSchGZustV_20160603_000001,document,regulation,Verordnung zur Verfolgung und Ahndung von Ordnungswidrigkeiten nach dem Bundesnichtraucherschutzgesetz im Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur,Verordnung zur Verfolgung und Ahndung von Ordnungswidrigkeiten nach dem Bundesnichtraucherschutzgesetz im Geschäftsbereich des Bundesministeriums für Verkehr und digitale Infrastruktur,345,141,115,0,4,2,1,8,0,2,0
BJNR396200001_BFinHBRuaG_20170817_000001,document,statute,"Gesetz über Finanzhilfen des Bundes nach Artikel 104a Abs. 4 des Grundgesetzes an die Länder Bremen, Hamburg, Mecklenburg-Vorpommern, Niedersachsen sowie Schleswig-Holstein für Seehäfen","Gesetz über Finanzhilfen des Bundes nach Artikel 104a Abs. 4 des Grundgesetzes an die Länder Bremen, Hamburg, Mecklenburg-Vorpommern, Niedersachsen sowie Schleswig-Holstein für Seehäfen",121,95,54,0,3,4,0,0,0,0,0
BJNR008750956_LadSchlG_99999999_000001,document,statute,Gesetz über den Ladenschluß,Gesetz über den Ladenschluß,2986,804,251,7,24,50,86,6,6,2,1
BJNR013310957_ZGÄndG-4-1957_20191231_000001,document,statute,Viertes Zolländerungsgesetz 1957,Viertes Zolländerungsgesetz 1957,138,106,44,0,3,3,0,0,0,0,0
BJNR153020000_StrBNÜbkÄndProtG_99999999_000001,document,statute,Gesetz zu dem Protokoll vom 22. März 2000 zur Änderung des Übereinkommens vom 9. Februar 1994 über die Erhebung von Gebühren für die Benutzung bestimmter Straßen mit schweren Nutzfahrzeugen,Gesetz zu dem Protokoll vom 22. März 2000 zur Änderung des Übereinkommens vom 9. Februar 1994 über die Erhebung von Gebühren für die Benutzung bestimmter Straßen mit schweren Nutzfahrzeugen,353,162,98,0,4,7,2,1,0,1,0
BJNR386700013_AELV-2014_99999999_000001,document,regulation,Verordnung zur Ermittlung des Arbeitseinkommens aus der Land- und Forstwirtschaft für das Jahr 2014,Verordnung zur Ermittlung des Arbeitseinkommens aus der Land- und Forstwirtschaft für das Jahr 2014,747,219,260,0,3,5,0,7,0,1,0
BJNR166000999_AntarktUmwSchProtAG-6Abs5V_20170404_000001,document,regulation,"Verordnung über Zusammensetzung, Berufung und Verfahren einer unabhängigen Kommission wissenschaftlicher Sachverständiger nach § 6 Abs. 5 des Umweltschutzprotokoll-Ausführungsgesetzes vom 22. September 1994","Verordnung über Zusammensetzung, Berufung und Verfahren einer unabhängigen Kommission wissenschaftlicher Sachverständiger nach § 6 Abs. 5 des Umweltschutzprotokoll-Ausführungsgesetzes vom 22. September 1994",906,376,81,0,14,25,3,7,0,1,0
BJNR136200997_ElekAnlAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Elektroanlagenmonteur/zur Elektroanlagenmonteurin,Verordnung über die Berufsausbildung zum Elektroanlagenmonteur/zur Elektroanlagenmonteurin,1085,491,215,0,11,17,3,0,0,0,0
BJNR099400994_GlasVMstrV_20200305_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Glasveredler-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Glasveredler-Handwerk,1063,540,270,3,9,17,0,2,0,1,0
BJNR115100994_KonstPrV_20191216_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluß Geprüfter Konstrukteur/Geprüfte Konstrukteurin,Verordnung über die Prüfung zum anerkannten Abschluß Geprüfter Konstrukteur/Geprüfte Konstrukteurin,3650,1322,311,0,10,31,14,1,0,1,0
BJNR086400000_VerfGlasAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Verfahrensmechaniker Glastechnik/zur Verfahrensmechanikerin Glastechnik,Verordnung über die Berufsausbildung zum Verfahrensmechaniker Glastechnik/zur Verfahrensmechanikerin Glastechnik,1051,482,163,0,11,13,3,0,0,0,0
BJNR021050965_UrhRollV_99999999_000001,document,regulation,Verordnung über das Register anonymer und pseudonymer Werke,Verordnung über das Register anonymer und pseudonymer Werke,314,178,82,0,8,5,1,1,0,1,0
BJNR060600002_MaskAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Maskenbildner/zur Maskenbildnerin,Verordnung über die Berufsausbildung zum Maskenbildner/zur Maskenbildnerin,876,438,152,0,10,12,3,0,0,0,0
BJNR209710009_MobHV_20190614_000001,document,regulation,Verordnung über die Teilnahme elektronischer Mobilitätshilfen am Verkehr,Verordnung über die Teilnahme elektronischer Mobilitätshilfen am Verkehr,877,383,134,0,8,13,15,1,2,1,2
BJNR352609001_ArztWohnortG_99999999_000001,document,statute,Gesetz zur Einführung des Wohnortprinzips bei Honorarvereinbarungen für Ärzte und Zahnärzte,Gesetz zur Einführung des Wohnortprinzips bei Honorarvereinbarungen für Ärzte und Zahnärzte,732,277,172,1,5,8,2,11,0,1,0
BJNR317700006_BauStiftG_99999999_000001,document,statute,"Gesetz zur Errichtung einer ""Bundesstiftung Baukultur""","Gesetz zur Errichtung einer ""Bundesstiftung Baukultur""",1028,438,82,0,13,34,6,0,0,0,0
BJNR254800994_ErholNutzG_99999999_000001,document,statute,Gesetz zur Bereinigung der im Beitrittsgebiet zu Erholungszwecken verliehenen Nutzungsrechte,Gesetz zur Bereinigung der im Beitrittsgebiet zu Erholungszwecken verliehenen Nutzungsrechte,457,232,83,0,8,4,4,7,1,2,1
BJNR286710002_EnStatG_20170309_000001,document,statute,Gesetz über Energiestatistik,Gesetz über Energiestatistik,2004,520,278,0,14,16,25,0,0,0,0
BJNR002430971_BZRG_20160729_000001,document,statute,Gesetz über das Zentralregister und das Erziehungsregister,Gesetz über das Zentralregister und das Erziehungsregister,11639,2140,363,16,82,173,154,167,112,24,62
BJNR245050008_BinSchUO2008Anh-IV_20170308_000001,document,regulation,Eingeschränkte technische Vorschriften für Fahrzeuge auf Binnenwasserstraßen der Zonen 3 außerhalb des Rheins und 4(Anhang IV zur Binnenschiffsuntersuchungsordnung),Eingeschränkte technische Vorschriften für Fahrzeuge auf Binnenwasserstraßen der Zonen 3 außerhalb des Rheins und 4(Anhang IV zur Binnenschiffsuntersuchungsordnung),992,374,254,8,20,0,0,0,0,0,0
BJNR131800012_FahrschAusbO-2012_20161227_000001,document,regulation,Fahrschüler-Ausbildungsordnung,Fahrschüler-Ausbildungsordnung,1948,630,232,0,10,30,29,14,0,4,0
BJNR123100002_KWKG2002GebV_20161011_000001,document,regulation,Verordnung über Gebühren und Auslagen des Bundesamtes für Wirtschaft und Ausfuhrkontrolle bei der Durchführung des Kraft-Wärme-Kopplungsgesetzes und der KWK-Ausschreibungsverordnung,Verordnung über Gebühren und Auslagen des Bundesamtes für Wirtschaft und Ausfuhrkontrolle bei der Durchführung des Kraft-Wärme-Kopplungsgesetzes und der KWK-Ausschreibungsverordnung,332,186,106,0,5,3,0,5,0,3,0
BJNR014200997_MeistPrÖGlV_99999999_000001,document,regulation,Verordnung zur Gleichstellung österreichischer Meisterprüfungszeugnisse mit Meisterprüfungszeugnissen im Handwerk,Verordnung zur Gleichstellung österreichischer Meisterprüfungszeugnisse mit Meisterprüfungszeugnissen im Handwerk,120,81,84,0,3,0,0,1,0,1,0
BJNR210740974_UrkBefrFRAG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 13. September 1971 zwischen der Bundesrepublik Deutschland und der Französischen Republik über die Befreiung öffentlicher Urkunden von der Legalisation,Gesetz zu dem Abkommen vom 13. September 1971 zwischen der Bundesrepublik Deutschland und der Französischen Republik über die Befreiung öffentlicher Urkunden von der Legalisation,315,165,94,0,7,4,2,0,0,0,0
BJNR629100013_BauArbbV-9_20171231_000001,document,regulation,Neunte Verordnung über zwingende Arbeitsbedingungen im Baugewerbe,Neunte Verordnung über zwingende Arbeitsbedingungen im Baugewerbe,1294,509,597,0,4,5,0,8,0,3,0
BJNR008340959_KapErhStG_99999999_000001,document,statute,Gesetz über steuerrechtliche Maßnahmen bei Erhöhung des Nennkapitals aus Gesellschaftsmitteln,Gesetz über steuerrechtliche Maßnahmen bei Erhöhung des Nennkapitals aus Gesellschaftsmitteln,640,272,130,0,8,4,1,6,0,3,0
BJNR255500002_KüSchV_20160603_000001,document,regulation,Verordnung über die Küstenschifffahrt,Verordnung über die Küstenschifffahrt,645,309,172,0,8,7,4,6,0,4,0
BJNR032010009_MuSchEltZV_20161027_000001,document,regulation,Verordnung über den Mutterschutz für Beamtinnen des Bundes und die Elternzeit für Beamtinnen und Beamte des Bundes,Verordnung über den Mutterschutz für Beamtinnen des Bundes und die Elternzeit für Beamtinnen und Beamte des Bundes,1058,396,104,3,11,15,2,24,6,4,3
BJNR015820992_BootbMstrV_20160831_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Bootsbauer-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Bootsbauer-Handwerk,1341,621,395,3,9,18,0,2,0,1,0
BJNR208800994_DiätAss-APrV_20160422_000001,document,regulation,Ausbildungs- und Prüfungsverordnung für Diätassistentinnen und Diätassistenten,Ausbildungs- und Prüfungsverordnung für Diätassistentinnen und Diätassistenten,3397,998,266,0,20,48,20,14,0,1,0
BJNR321900006_ERVVOBSG_20151231_000001,document,regulation,Verordnung über den elektronischen Rechtsverkehr beim Bundessozialgericht,Verordnung über den elektronischen Rechtsverkehr beim Bundessozialgericht,485,280,142,0,5,6,5,1,0,1,0
BJNR152210993_WUFG_99999999_000001,document,statute,Gesetz zur Regelung der Folgen rechtswidriger Handlungen bei der Währungsumstellung von Mark der Deutschen Demokratischen Republik in Deutsche Mark,Gesetz zur Regelung der Folgen rechtswidriger Handlungen bei der Währungsumstellung von Mark der Deutschen Demokratischen Republik in Deutsche Mark,470,277,96,0,7,6,1,0,0,0,0
BJNR138310004_LwAltschG_99999999_000001,document,statute,Gesetz zur Änderung der Regelungen über Altschulden landwirtschaftlicher Unternehmen,Gesetz zur Änderung der Regelungen über Altschulden landwirtschaftlicher Unternehmen,2171,714,374,4,14,28,44,28,39,3,1
BJNR304800005_BerPensV_20151231_000001,document,regulation,Verordnung über die Berichterstattung von Pensionsfonds gegenüber der Bundesanstalt für Finanzdienstleistungsaufsicht,Verordnung über die Berichterstattung von Pensionsfonds gegenüber der Bundesanstalt für Finanzdienstleistungsaufsicht,1119,402,342,4,13,12,12,22,2,4,1
BJNR042800009_ZuInvG_99999999_000001,document,statute,Gesetz zur Umsetzung von Zukunftsinvestitionen der Kommunen und Länder,Gesetz zur Umsetzung von Zukunftsinvestitionen der Kommunen und Länder,964,436,183,0,9,13,13,8,0,3,0
