key,type,document_type,heading,law_name,tokens_n,tokens_unique,max_leaf_tokens,items_n,seqitems_n,subseqitems_n,self_loops_n,reliance_n,responsibility_n,reliance_diversity_n,responsibility_diversity_n
BJNR309410997_DWG_20040331_000001,document,statute,"Gesetz über die Rundfunkanstalt des Bundesrechts ""Deutsche Welle""","Gesetz über die Rundfunkanstalt des Bundesrechts ""Deutsche Welle""",6790,1954,126,15,62,175,26,11,0,4,0
BJNR009030974_SchallschutzV_20090914_000001,document,regulation,Verordnung über bauliche Schallschutzanforderungen nach dem Gesetz zum Schutz gegen Fluglärm,Verordnung über bauliche Schallschutzanforderungen nach dem Gesetz zum Schutz gegen Fluglärm,706,305,153,0,7,13,8,3,0,1,0
BJNR010850964_RAG-7_99999999_000001,document,statute,Siebentes Gesetz über die Anpassung der Renten aus den gesetzlichen Rentenversicherungen sowie über die Anpassung der Geldleistungen aus der gesetzlichen Unfallversicherung,Siebentes Gesetz über die Anpassung der Renten aus den gesetzlichen Rentenversicherungen sowie über die Anpassung der Geldleistungen aus der gesetzlichen Unfallversicherung,2513,643,179,3,17,36,26,7,3,2,1
BJNR178600000_VAbschlNOG_20160714_000001,document,statute,Gesetz zur Neuordnung der Versorgungsabschläge,Gesetz zur Neuordnung der Versorgungsabschläge,49,42,26,0,3,0,0,0,0,0,0
BJNR005550966_BewG-122Abs3DV_99999999_000001,document,regulation,Verordnung zur Durchführung des § 122 Abs. 3 des Bewertungsgesetzes,Verordnung zur Durchführung des § 122 Abs. 3 des Bewertungsgesetzes,90,71,47,0,3,0,0,2,0,1,0
BJNR101000997_MetallbInstrmMAusbV_99999999_000001,document,regulation,Verordnung über die Berufsausbildung zum Metallblasinstrumentenmacher/zur Metallblasinstrumentenmacherin,Verordnung über die Berufsausbildung zum Metallblasinstrumentenmacher/zur Metallblasinstrumentenmacherin,1002,482,119,0,12,15,3,4,0,2,0
BJNR146710994_WeinG-1994_20030131_000001,document,statute,Weingesetz,Weingesetz,12818,2394,544,10,61,160,214,9,88,7,9
BJNR004970988_TrFuttBeihV_20051012_000001,document,regulation,Verordnung über die Gewährung einer Beihilfe für Trockenfutter,Verordnung über die Gewährung einer Beihilfe für Trockenfutter,1341,490,191,0,12,19,17,0,0,0,0
BJNR065600996_VwVfRÄndG_99999999_000001,document,statute,Gesetz zur Änderung verwaltungsverfahrensrechtlicher Vorschriften,Gesetz zur Änderung verwaltungsverfahrensrechtlicher Vorschriften,67,55,46,0,2,2,0,0,0,0,0
BJNR202730972_SchVermssgÄndÜbkV_20060930_000001,document,regulation,Verordnung zu den Änderungen vom 21. Mai 1965 des Übereinkommens über ein einheitliches System der Schiffsvermessung,Verordnung zu den Änderungen vom 21. Mai 1965 des Übereinkommens über ein einheitliches System der Schiffsvermessung,151,88,66,0,4,0,0,2,0,1,0
BJNR382200994_SchuVVO_20171231_000001,document,regulation,Verordnung über das Schuldnerverzeichnis,Verordnung über das Schuldnerverzeichnis,3254,957,191,5,22,60,30,61,0,6,0
BJNR004880951_KBAG_20031231_000001,document,statute,Gesetz über die Errichtung eines Kraftfahrt-Bundesamtes,Gesetz über die Errichtung eines Kraftfahrt-Bundesamtes,446,238,366,0,4,5,0,8,1,4,1
BJNR009030953_FStrG_20050429_000001,document,statute,Bundesfernstraßengesetz,Bundesfernstraßengesetz,8545,1999,286,0,34,169,77,33,28,10,13
BJNR002960937_HintODV_20101130_000001,document,regulation,Verordnung zur Durchführung der Hinterlegungsordnung,Verordnung zur Durchführung der Hinterlegungsordnung,79,68,28,0,4,0,0,3,0,1,0
BJNR278700997_GFlHV_20030227_000001,document,regulation,Geflügelfleischhygiene-Verordnung,Geflügelfleischhygiene-Verordnung,8943,1654,661,0,23,76,95,33,4,3,3
BJNR001950896_BGB_20021231_000002,seqitem,statute,,Bürgerliches Gesetzbuch,444,198,0,0,0,0,0,0,0,0,0
BJNR001950896_BGB_20021231_000003,item,statute,Buch 1 Allgemeiner Teil,Bürgerliches Gesetzbuch,12416,2591,342,23,223,251,99,10,349,2,103
BJNR001950896_BGB_20021231_000501,item,statute,Buch 2 Recht der Schuldverhältnisse,Bürgerliches Gesetzbuch,57845,6721,1063,91,712,1049,667,50,782,14,213
BJNR001950896_BGB_20021231_002354,item,statute,Buch 3 Sachenrecht,Bürgerliches Gesetzbuch,24207,3092,123,31,433,460,330,66,294,4,61
BJNR001950896_BGB_20021231_003279,item,statute,Buch 4 Familienrecht,Bürgerliches Gesetzbuch,42022,4883,690,59,505,836,617,77,694,12,91
BJNR001950896_BGB_20021231_004680,item,statute,Buch 5 Erbrecht,Bürgerliches Gesetzbuch,26127,3352,185,28,457,571,294,121,157,7,26
BJNR002210969_SGÄndG-7_99999999_000001,document,statute,Siebentes Gesetz zur Änderung des Soldatengesetzes,Siebentes Gesetz zur Änderung des Soldatengesetzes,65,61,54,0,2,2,0,0,0,0,0
BJNR702051002_BinSchStrO1998AbwPV-2002-02-14_20030331_000001,document,regulation,Schifffahrtspolizeiliche Verordnung zur vorübergehenden Abweichung von der Binnenschifffahrtsstraßen-Ordnung,Schifffahrtspolizeiliche Verordnung zur vorübergehenden Abweichung von der Binnenschifffahrtsstraßen-Ordnung,83,41,83,0,1,0,0,0,0,0,0
BJNR505400993_WeinDestV-1992-93_20060424_000001,document,regulation,Verordnung über die obligatorische Destillation von Tafelwein im Wirtschaftsjahr 1992/93,Verordnung über die obligatorische Destillation von Tafelwein im Wirtschaftsjahr 1992/93,170,105,113,0,3,0,0,0,0,0,0
BJNR012579992_VermRÄndG-2_20031127_000001,document,statute,Gesetz zur Änderung des Vermögensgesetzes und anderer Vorschriften,Gesetz zur Änderung des Vermögensgesetzes und anderer Vorschriften,1012,422,261,1,5,9,3,19,5,3,3
BJNR013390984_SiSchmMstrV_20030731_000001,document,regulation,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Silberschmiede-Handwerk,Verordnung über das Berufsbild und über die Prüfungsanforderungen im praktischen und im fachtheoretischen Teil der Meisterprüfung für das Silberschmiede-Handwerk,1221,592,400,3,9,18,0,2,0,1,0
BJNR000300978_AMSachvV_20031127_000001,document,regulation,"Verordnung zur Errichtung von Sachverständigen-Ausschüssen für Standardzulassungen, Apothekenpflicht und Verschreibungspflicht von Arzneimitteln","Verordnung zur Errichtung von Sachverständigen-Ausschüssen für Standardzulassungen, Apothekenpflicht und Verschreibungspflicht von Arzneimitteln",539,215,103,0,9,10,0,6,0,2,0
BJNR126500994_AnFrV_99999999_000001,document,regulation,Verordnung zur Verlängerung der Frist für die Stellung von Anträgen nach § 1 Abs. 4 sowie § 10 des Vermögenszuordnungsgesetzes,Verordnung zur Verlängerung der Frist für die Stellung von Anträgen nach § 1 Abs. 4 sowie § 10 des Vermögenszuordnungsgesetzes,145,61,41,0,5,0,1,7,0,2,0
BJNR004200991_VPWV_20120830_000001,document,regulation,Verordnung über die Wahl der Vertrauenspersonen der Soldaten,Verordnung über die Wahl der Vertrauenspersonen der Soldaten,2211,700,205,3,20,43,13,6,0,1,0
BJNR019550973_AnrV-1974_20060817_000001,document,regulation,Achte Verordnung über das anzurechnende Einkommen nach dem Bundesversorgungsgesetz,Achte Verordnung über das anzurechnende Einkommen nach dem Bundesversorgungsgesetz,0,0,0,0,0,0,0,0,0,0,0
BJNR022050972_BwVollzO_99999999_000001,document,regulation,"Verordnung über den Vollzug von Freiheitsstrafe, Strafarrest, Jugendarrest und Disziplinararrest durch Behörden der Bundeswehr","Verordnung über den Vollzug von Freiheitsstrafe, Strafarrest, Jugendarrest und Disziplinararrest durch Behörden der Bundeswehr",1775,630,90,0,23,39,0,5,0,4,0
BJNR018610961_RBkLiqGDV_20080516_000001,document,regulation,Verordnung zur Durchführung des Gesetzes über die Liquidation der Deutschen Reichsbank und der Deutschen Golddiskontbank,Verordnung zur Durchführung des Gesetzes über die Liquidation der Deutschen Reichsbank und der Deutschen Golddiskontbank,487,222,120,0,5,5,0,7,0,4,0
BJNR086700994_SÜG_20030131_000001,document,statute,Gesetz über die Voraussetzungen und das Verfahren von Sicherheitsüberprüfungen des Bundes und den Schutz von Verschlusssachen,Gesetz über die Voraussetzungen und das Verfahren von Sicherheitsüberprüfungen des Bundes und den Schutz von Verschlusssachen,5605,1350,274,6,38,87,65,21,3,6,2
BJNR131100998_PsychThG-SGB5uaÄndG_99999999_000001,document,statute,"Gesetz über die Berufe des Psychologischen Psychotherapeuten und des Kinder- und Jugendlichenpsychotherapeuten, zur Änderung des Fünften Buches Sozialgesetzbuch und anderer Gesetze","Gesetz über die Berufe des Psychologischen Psychotherapeuten und des Kinder- und Jugendlichenpsychotherapeuten, zur Änderung des Fünften Buches Sozialgesetzbuch und anderer Gesetze",100,72,47,0,4,3,0,0,0,0,0
BJNR251000999_MinNettoV-2000_20070504_000001,document,regulation,Verordnung über die Mindestnettobeträge nach dem Altersteilzeitgesetz für das Jahr 2000,Verordnung über die Mindestnettobeträge nach dem Altersteilzeitgesetz für das Jahr 2000,0,0,0,0,0,0,0,0,0,0,0
BJNR009989977_SachenRÄndG_99999999_000001,document,statute,"Gesetz zur Änderung sachenrechtlicher, grundbuchrechtlicher und anderer Vorschriften","Gesetz zur Änderung sachenrechtlicher, grundbuchrechtlicher und anderer Vorschriften",322,147,84,0,1,9,0,9,0,2,0
BJNR030919975_HStruktG_20090211_000001,document,statute,Gesetz zur Verbesserung der Haushaltsstruktur,Gesetz zur Verbesserung der Haushaltsstruktur,1420,479,192,1,14,33,14,22,3,6,3
BJNR021660971_MarktStrGDV-12_20131128_000001,document,regulation,Zwölfte Durchführungsverordnung zum Marktstrukturgesetz - Forstpflanzen,Zwölfte Durchführungsverordnung zum Marktstrukturgesetz - Forstpflanzen,150,99,37,0,5,2,0,2,0,1,0
BJNR006910899_SchVerschrG_20090804_000001,document,statute,Gesetz betreffend die gemeinsamen Rechte der Besitzer von Schuldverschreibungen,Gesetz betreffend die gemeinsamen Rechte der Besitzer von Schuldverschreibungen,3106,876,105,0,28,76,48,6,4,3,1
BJNR074100993_DonauSchPV-1993_20050630_000001,document,regulation,Donauschiffahrtspolizeiverordnung,Donauschiffahrtspolizeiverordnung,4490,988,904,0,9,17,9,35,0,7,0
BJNR107200999_EIV_20061107_000001,document,regulation,Verordnung über die Interoperabilität des transeuropäischen Hochgeschwindigkeitsbahnsystems,Verordnung über die Interoperabilität des transeuropäischen Hochgeschwindigkeitsbahnsystems,1704,594,844,0,6,14,1,2,0,1,0
BJNR017770982_GrEStG-1983_20041130_000001,document,statute,Grunderwerbsteuergesetz,Grunderwerbsteuergesetz,4803,1133,338,8,23,59,66,16,2,7,2
BJNR006640991_Wabau-AusbV_20040731_000001,document,regulation,Verordnung über die Berufsausbildung zum Wasserbauer,Verordnung über die Berufsausbildung zum Wasserbauer,1459,674,270,0,12,19,1,3,0,1,0
BJNR337400001_GleibWV_20151222_000001,document,regulation,Verordnung über die Wahl der Gleichstellungsbeauftragten und ihrer Stellvertreterin in Dienststellen des Bundes,Verordnung über die Wahl der Gleichstellungsbeauftragten und ihrer Stellvertreterin in Dienststellen des Bundes,2704,830,271,4,26,37,19,13,0,1,0
BJNR043000998_GefBeitrV-1998_20031231_000001,document,regulation,Verordnung über die Pauschalberechnung der Beiträge zur Arbeitsförderung für Gefangene,Verordnung über die Pauschalberechnung der Beiträge zur Arbeitsförderung für Gefangene,264,154,131,0,4,2,0,8,0,2,0
BJNR266220996_GrBrückAbkCESG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 13. Juli 1995 zwischen der Bundesrepublik Deutschland und der Tschechischen Republik über den Bau einer Grenzbrücke an der gemeinsamen Staatsgrenze im Zuge der Europastraße E 49,Gesetz zu dem Vertrag vom 13. Juli 1995 zwischen der Bundesrepublik Deutschland und der Tschechischen Republik über den Bau einer Grenzbrücke an der gemeinsamen Staatsgrenze im Zuge der Europastraße E 49,153,106,39,0,4,5,0,0,0,0,0
BJNR016340969_SchfG_20031127_000001,document,statute,Gesetz über das Schornsteinfegerwesen,Gesetz über das Schornsteinfegerwesen,8342,1933,386,19,59,139,106,32,33,10,3
BJNR007690974_VfMängelBerG_20071129_000001,document,statute,Gesetz zur Bereinigung von Verfahrensmängeln beim Erlaß einiger Gesetze,Gesetz zur Bereinigung von Verfahrensmängeln beim Erlaß einiger Gesetze,538,197,471,0,3,3,0,1,0,1,0
BJNR141300994_BGremBG_20150430_000001,document,statute,Gesetz über die Berufung und Entsendung von Frauen und Männern in Gremien im Einflußbereich des Bundes,Gesetz über die Berufung und Entsendung von Frauen und Männern in Gremien im Einflußbereich des Bundes,762,302,89,4,9,11,5,0,1,0,1
BJNR200260988_SozSichAbk1985RVbgDVbgCANG_20140331_000001,document,statute,Gesetz zu dem Abkommen vom 14. November 1985 zwischen der Bundesrepublik Deutschland und Kanada über Soziale Sicherheit und der Vereinbarung zur Durchführung des Abkommens sowie zu der Vereinbarung vom 14. Mai 1987 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung von Quebec über Soziale Sicherheit und der Durchführungsvereinbarung hierzu,Gesetz zu dem Abkommen vom 14. November 1985 zwischen der Bundesrepublik Deutschland und Kanada über Soziale Sicherheit und der Vereinbarung zur Durchführung des Abkommens sowie zu der Vereinbarung vom 14. Mai 1987 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung von Quebec über Soziale Sicherheit und der Durchführungsvereinbarung hierzu,437,166,132,0,4,4,6,0,0,0,0
BJNR048800997_BAfUV_20031127_000001,document,regulation,Verordnung über die Ausdehnung des Unfallversicherungsschutzes und über die Beiträge bei der Bundesausführungsbehörde für Unfallversicherung,Verordnung über die Ausdehnung des Unfallversicherungsschutzes und über die Beiträge bei der Bundesausführungsbehörde für Unfallversicherung,868,329,207,3,9,4,7,14,0,2,0
BJNR103780934_LRGebV_20060424_000001,document,regulation,Verordnung über landesrechtliche Gebühren,Verordnung über landesrechtliche Gebühren,92,72,66,0,2,1,0,0,0,0,0
BJNR378600994_PhysTh-APrV_20050331_000001,document,regulation,Ausbildungs- und Prüfungsverordnung für Physiotherapeuten,Ausbildungs- und Prüfungsverordnung für Physiotherapeuten,3030,818,244,6,23,48,21,17,0,1,0
BJNR097700993_FinAusglG-1993_20031231_000001,document,statute,Gesetz über den Finanzausgleich zwischen Bund und Ländern,Gesetz über den Finanzausgleich zwischen Bund und Ländern,3709,953,352,3,17,41,34,14,23,6,9
BJNR186500996_FachHwirtPrV_99999999_000001,document,regulation,Verordnung über die Prüfung zum anerkannten Abschluß Geprüfte Fachhauswirtschafterin/Geprüfter Fachhauswirtschafter,Verordnung über die Prüfung zum anerkannten Abschluß Geprüfte Fachhauswirtschafterin/Geprüfter Fachhauswirtschafter,1739,740,210,0,14,16,8,2,0,1,0
BJNR014590953_GewOÄndG-1953_20090324_000001,document,statute,"Gesetz zur Änderung der Titel I bis IV, VII und X der Gewerbeordnung","Gesetz zur Änderung der Titel I bis IV, VII und X der Gewerbeordnung",199,132,61,0,5,0,0,0,0,0,0
BJNR016570988_EO-1988_20031127_000001,document,regulation,Eichordnung,Eichordnung,10776,2337,705,17,94,223,82,49,5,6,2
BJNR365100998_StVZOAusnV-54_99999999_000001,document,regulation,Vierundfünfzigste Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Zulassungs-Ordnung,Vierundfünfzigste Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Zulassungs-Ordnung,370,201,158,0,3,2,0,5,0,2,0
BJNR385300001_PatKostZV_20031231_000001,document,regulation,Verordnung über die Zahlung der Kosten des Deutschen Patent- und Markenamts und des Bundespatentgerichts,Verordnung über die Zahlung der Kosten des Deutschen Patent- und Markenamts und des Bundespatentgerichts,341,150,128,0,5,4,0,1,0,1,0
BJNR010620992_BAföGÄndG-15_20071231_000001,document,statute,Fünfzehntes Gesetz zur Änderung des Bundesausbildungsförderungsgesetzes,Fünfzehntes Gesetz zur Änderung des Bundesausbildungsförderungsgesetzes,219,107,86,0,3,3,0,1,0,1,0
BJNR201170936_PatG_20040318_000001,document,statute,Patentgesetz,Patentgesetz,18738,3210,207,18,149,373,314,87,241,16,29
BJNR208770962_GrAbfertCHEAbkG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 1. Juni 1961 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über die Errichtung nebeneinanderliegender Grenzabfertigungsstellen und die Grenzabfertigung in Verkehrsmitteln während der Fahrt,Gesetz zu dem Abkommen vom 1. Juni 1961 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über die Errichtung nebeneinanderliegender Grenzabfertigungsstellen und die Grenzabfertigung in Verkehrsmitteln während der Fahrt,0,0,0,0,0,0,0,0,0,0,0
BJNR036100993_StVZOAusnV-43_99999999_000001,document,regulation,Dreiundvierzigste Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Zulassungs-Ordnung,Dreiundvierzigste Verordnung über Ausnahmen von den Vorschriften der Straßenverkehrs-Zulassungs-Ordnung,240,160,129,0,3,0,0,5,0,2,0
BJNR029140990_SachBezV-BG_99999999_000001,document,regulation,Verordnung über den Wert der Sachbezüge in der Sozialversicherung für das Kalenderjahr 1991 in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,Verordnung über den Wert der Sachbezüge in der Sozialversicherung für das Kalenderjahr 1991 in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,312,154,135,0,5,3,2,5,0,2,0
BJNR001010926_StiftKStBegV_99999999_000001,document,regulation,"Verordnung über die Steuerbegünstigung von Stiftungen, die an die Stelle von Familienfideikommissen getreten sind","Verordnung über die Steuerbegünstigung von Stiftungen, die an die Stelle von Familienfideikommissen getreten sind",109,82,59,0,3,0,1,0,1,0,1
BJNR003290933_GBlnG_20060424_000001,document,statute,Gesetz über das Gerichtswesen in Berlin,Gesetz über das Gerichtswesen in Berlin,52,45,41,0,2,0,0,0,0,0,0
BJNR702950949_WPapBerG_20040630_000001,document,statute,Gesetz zur Bereinigung des Wertpapierwesens,Gesetz zur Bereinigung des Wertpapierwesens,5866,1394,179,19,65,144,91,15,242,6,20
BJNR009050989_PflBeschauV-1989_20030131_000001,document,regulation,Pflanzenbeschauverordnung,Pflanzenbeschauverordnung,5847,1089,465,7,34,62,96,3,4,2,3
BJNR163500000_FuttMVerbotG_20050906_000001,document,statute,"Gesetz über das Verbot des Verfütterns, des innergemeinschaftlichen Verbringens und der Ausfuhr bestimmter Futtermittel","Gesetz über das Verbot des Verfütterns, des innergemeinschaftlichen Verbringens und der Ausfuhr bestimmter Futtermittel",1400,427,265,0,9,16,31,23,45,5,2
BJNR149010994_UIG_20050213_000001,document,statute,Umweltinformationsgesetz,Umweltinformationsgesetz,1022,452,101,0,11,18,10,5,0,3,0
BJNR005020979_HeilvfV_20090211_000001,document,regulation,Verordnung zur Durchführung des § 33 des Beamtenversorgungsgesetzes,Verordnung zur Durchführung des § 33 des Beamtenversorgungsgesetzes,2590,784,116,5,19,40,22,26,0,8,0
BJNR384800998_BSG-1999_99999999_000001,document,statute,Gesetz zur Bestimmung der Beitragssätze in der gesetzlichen Rentenversicherung für 1999 und zur Bestimmung weiterer Rechengrößen der Sozialversicherung für 1999,Gesetz zur Bestimmung der Beitragssätze in der gesetzlichen Rentenversicherung für 1999 und zur Bestimmung weiterer Rechengrößen der Sozialversicherung für 1999,673,218,186,0,4,8,0,0,0,0,0
BJNR069300993_PflSchMVerkG_20031127_000001,document,statute,Gesetz über das Inverkehrbringen und die Anwendung von Pflanzenschutzmitteln in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,Gesetz über das Inverkehrbringen und die Anwendung von Pflanzenschutzmitteln in dem in Artikel 3 des Einigungsvertrages genannten Gebiet,313,165,138,0,4,5,5,1,0,1,0
BJNR016400971_HdlKlObstV_20040318_000001,document,regulation,Verordnung über gesetzliche Handelsklassen für frisches Obst und Gemüse,Verordnung über gesetzliche Handelsklassen für frisches Obst und Gemüse,908,340,112,0,14,4,10,7,0,2,0
BJNR213280991_GrenzVtrPOLG_99999999_000001,document,statute,Gesetz zu dem Vertrag vom 14. November 1990 zwischen der Bundesrepublik Deutschland und der Republik Polen über die Bestätigung der zwischen ihnen bestehenden Grenze,Gesetz zu dem Vertrag vom 14. November 1990 zwischen der Bundesrepublik Deutschland und der Republik Polen über die Bestätigung der zwischen ihnen bestehenden Grenze,0,0,0,0,0,0,0,0,0,0,0
BJNR011420979_LwBGJAnrV_20060731_000001,document,regulation,Verordnung über die Anrechnung des Besuchs eines schulischen Berufsgrundbildungsjahres und einer einjährigen Berufsfachschule auf die Ausbildungszeit in Ausbildungsberufen der Landwirtschaft,Verordnung über die Anrechnung des Besuchs eines schulischen Berufsgrundbildungsjahres und einer einjährigen Berufsfachschule auf die Ausbildungszeit in Ausbildungsberufen der Landwirtschaft,399,201,142,0,6,4,0,2,0,1,0
BJNR002630908_VVG_20041207_000001,document,statute,Gesetz über den Versicherungsvertrag,Gesetz über den Versicherungsvertrag,17778,2711,124,23,229,324,158,19,49,6,21
BJNR200690984_EUROCONTROLÜbkÄndProtG_20061107_000001,document,statute,"Gesetz zu dem Protokoll vom 12. Februar 1981 zur Änderung des Internationalen Übereinkommens über Zusammenarbeit zur Sicherung der Luftfahrt ""EUROCONTROL"" vom 13. Dezember 1960 und zu der Mehrseitigen Vereinbarung vom 12. Februar 1981 über Flugsicherungs-Streckengebühren","Gesetz zu dem Protokoll vom 12. Februar 1981 zur Änderung des Internationalen Übereinkommens über Zusammenarbeit zur Sicherung der Luftfahrt ""EUROCONTROL"" vom 13. Dezember 1960 und zu der Mehrseitigen Vereinbarung vom 12. Februar 1981 über Flugsicherungs-Streckengebühren",184,124,83,0,4,4,0,1,0,1,0
BJNR706800000_BinSchUO1988AbwPV-2000_20031214_000001,document,regulation,Schifffahrtspolizeiliche Verordnung zur vorübergehenden Abweichung von der Binnenschiffs-Untersuchungsordnung über,Schifffahrtspolizeiliche Verordnung zur vorübergehenden Abweichung von der Binnenschiffs-Untersuchungsordnung über,20,14,20,0,1,0,0,0,0,0,0
BJNR291000997_TKV-1998_20040625_000001,document,regulation,Telekommunikations-Kundenschutzverordnung,Telekommunikations-Kundenschutzverordnung,4463,1388,153,9,39,65,12,16,1,2,1
BJNR200330980_KatHiLAbkFRAG_99999999_000001,document,statute,Gesetz zu dem Abkommen vom 3. Februar 1977 zwischen der Bundesrepublik Deutschland und der Französischen Republik über die gegenseitige Hilfeleistung bei Katastrophen oder schweren Unglücksfällen,Gesetz zu dem Abkommen vom 3. Februar 1977 zwischen der Bundesrepublik Deutschland und der Französischen Republik über die gegenseitige Hilfeleistung bei Katastrophen oder schweren Unglücksfällen,189,115,58,0,5,4,0,0,0,0,0
BJNR002150935_GesWVereinhGDV-2_20060817_000001,document,regulation,Zweite Durchführungsverordnung zum Gesetz über die Vereinheitlichung des Gesundheitswesens (Dienstordnung - Allgemeiner Teil),Zweite Durchführungsverordnung zum Gesetz über die Vereinheitlichung des Gesundheitswesens (Dienstordnung - Allgemeiner Teil),14,14,14,0,1,0,0,0,0,0,0
BJNR007090962_BezGrV-6_20060817_000001,document,regulation,Sechste Verordnung über Änderungen der Bezugsgrößen für die Berechnung von Renten in den Rentenversicherungen der Arbeiter und der Angestellten sowie in der knappschaftlichen Rentenversicherung,Sechste Verordnung über Änderungen der Bezugsgrößen für die Berechnung von Renten in den Rentenversicherungen der Arbeiter und der Angestellten sowie in der knappschaftlichen Rentenversicherung,303,127,91,0,7,2,0,1,0,1,0
BJNR012130976_StrÄndG-15_20060424_000001,document,statute,Fünfzehntes Strafrechtsänderungsgesetz,Fünfzehntes Strafrechtsänderungsgesetz,120,86,66,0,4,0,1,4,0,2,0
BJNR207010957_MilSeelsG_99999999_000001,document,statute,Gesetz über die Militärseelsorge,Gesetz über die Militärseelsorge,77,59,26,0,3,4,1,0,0,0,0
BJNR011370911_WaStrAbgG_99999999_000001,document,statute,Gesetz betreffend den Ausbau der deutschen Wasserstraßen und die Erhebung von Schiffahrtsabgaben,Gesetz betreffend den Ausbau der deutschen Wasserstraßen und die Erhebung von Schiffahrtsabgaben,0,0,0,0,0,0,0,0,0,0,0
BJNR130010998_StatRegG_20031231_000001,document,statute,Gesetz über den Aufbau und die Führung eines Statistikregisters,Gesetz über den Aufbau und die Führung eines Statistikregisters,1361,423,143,0,9,11,15,17,4,5,4
BJNR014740975_BBiGOwiV-1975_20050331_000001,document,regulation,Verordnung über die Zuständigkeit für die Verfolgung und Ahndung von Ordnungswidrigkeiten nach § 99 des Berufsbildungsgesetzes,Verordnung über die Zuständigkeit für die Verfolgung und Ahndung von Ordnungswidrigkeiten nach § 99 des Berufsbildungsgesetzes,123,84,55,0,4,0,0,3,0,2,0
BJNR332400997_MeistPrFRGlV_99999999_000001,document,regulation,Verordnung zur Gleichstellung französischer Meisterprüfungszeugnisse mit Meisterprüfungszeugnissen im Handwerk,Verordnung zur Gleichstellung französischer Meisterprüfungszeugnisse mit Meisterprüfungszeugnissen im Handwerk,121,81,84,0,3,0,0,1,0,1,0
BJNR005170958_LALeistungsDV-12_20060630_000001,document,regulation,Zwölfte Verordnung über Ausgleichsleistungen nach dem Lastenausgleichsgesetz,Zwölfte Verordnung über Ausgleichsleistungen nach dem Lastenausgleichsgesetz,459,215,151,0,7,0,2,0,0,0,0
BJNR019730985_KrPflAPrV_20031231_000001,document,regulation,Ausbildungs- und Prüfungsverordnung für die Berufe in der Krankenpflege,Ausbildungs- und Prüfungsverordnung für die Berufe in der Krankenpflege,2874,781,287,6,24,49,21,4,0,1,0
BJNR003790952_VwZG_20060131_000001,document,statute,Verwaltungszustellungsgesetz,Verwaltungszustellungsgesetz,1596,626,82,6,19,44,8,4,60,2,22
BJNR027790975_ProdGewStatG_20021231_000001,document,statute,Gesetz über die Statistik im Produzierenden Gewerbe,Gesetz über die Statistik im Produzierenden Gewerbe,1807,454,583,4,11,4,11,0,15,0,7
BJNR032810976_GVfVereinfG_20060424_000001,document,statute,Gesetz zur Vereinfachung und Beschleunigung gerichtlicher Verfahren,Gesetz zur Vereinfachung und Beschleunigung gerichtlicher Verfahren,451,186,277,0,4,2,1,5,0,1,0
BJNR116600998_RAV-1998_99999999_000001,document,regulation,Verordnung zur Anpassung der Renten im Jahre 1998,Verordnung zur Anpassung der Renten im Jahre 1998,614,196,232,0,7,6,0,16,0,4,0
BJNR001150954_HypSchiffBkRG_20050718_000001,document,statute,Gesetz über weitere Maßnahmen auf dem Gebiet des Hypotheken- und Schiffsbankrechts sowie über Ausnahmen von § 247 Abs. 1 des Bürgerlichen Gesetzbuchs,Gesetz über weitere Maßnahmen auf dem Gebiet des Hypotheken- und Schiffsbankrechts sowie über Ausnahmen von § 247 Abs. 1 des Bürgerlichen Gesetzbuchs,270,146,80,0,4,5,0,5,0,4,0
BJNR224600994_AnlBV_20040227_000001,document,regulation,Verordnung über das Anlaufen der inneren Gewässer der Bundesrepublik Deutschland aus Seegebieten seewärts der Grenze des deutschen Küstenmeeres und das Auslaufen,Verordnung über das Anlaufen der inneren Gewässer der Bundesrepublik Deutschland aus Seegebieten seewärts der Grenze des deutschen Küstenmeeres und das Auslaufen,260,160,85,0,3,3,1,6,3,1,2
BJNR004140958_BWKAuslGÄndG_99999999_000001,document,statute,Gesetz zur Änderung und Ergänzung des Gesetzes zur Wiedergutmachung nationalsozialistischen Unrechts in der Kriegsopferversorgung für Berechtigte im Ausland,Gesetz zur Änderung und Ergänzung des Gesetzes zur Wiedergutmachung nationalsozialistischen Unrechts in der Kriegsopferversorgung für Berechtigte im Ausland,169,112,104,0,4,0,0,0,0,0,0
